LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,focus
723.8326405,-0.263917375,335.6118998,-0.443516938,404.8165379,0.116543562,362.9810279,-0.314825278,345.7104186,-0.093790505,307.7801135,-0.173615596,529.7222702,383.8987829,326.7452661,574.9245281,338.2705535,324.2240428,642.3234887,340.4938608,313.2738523,823.4635059,321.6771739,275.7644879,564.6617731,332.0475506,253.9991974,627.0894316,336.9038318,307.3168439,0
796.4049507,-0.999712603,408.3721005,-2.205913598,382.0678899,0.727978499,334.4137423,-0.540761041,351.8334959,0.630147738,324.0230103,0.151859124,602.3885256,358.2408161,337.9282531,529.7222702,383.8987829,326.7452661,574.9245281,338.2705535,324.2240428,642.3234887,340.4938608,313.2738523,823.4635059,321.6771739,275.7644879,564.6617731,332.0475506,253.9991974,0
652.6081273,0.717775426,356.2943863,0.786308175,397.0155438,-1.219635922,348.0167454,-0.058721531,325.7678311,0.013869036,305.0291324,-0.410513655,504.4512568,372.5161446,315.3984818,602.3885256,358.2408161,337.9282531,529.7222702,383.8987829,326.7452661,574.9245281,338.2705535,324.2240428,642.3234887,340.4938608,313.2738523,823.4635059,321.6771739,275.7644879,0
705.010623,-0.585796966,404.6638588,1.667316462,323.3035442,-0.387264985,276.6091193,-0.501662618,322.9338393,0.206129241,317.4417758,-0.482772658,554.8372409,299.9563318,320.1878075,504.4512568,372.5161446,315.3984818,602.3885256,358.2408161,337.9282531,529.7222702,383.8987829,326.7452661,574.9245281,338.2705535,324.2240428,642.3234887,340.4938608,313.2738523,0
522.5252603,-0.244849423,501.5348173,0.040224606,306.7873219,-1.052910827,314.9659667,0.618480242,369.6002498,-0.138563122,327.6932076,-0.235856339,512.0300388,310.8766443,348.6467287,554.8372409,299.9563318,320.1878075,504.4512568,372.5161446,315.3984818,602.3885256,358.2408161,337.9282531,529.7222702,383.8987829,326.7452661,574.9245281,338.2705535,324.2240428,0
558.8324439,-0.792664524,667.1083634,2.381406241,355.5961185,0.78705743,360.969387,1.320430216,371.831898,0.202683855,350.0423897,-0.328149245,612.9704036,358.2827527,360.9371438,512.0300388,310.8766443,348.6467287,554.8372409,299.9563318,320.1878075,504.4512568,372.5161446,315.3984818,602.3885256,358.2408161,337.9282531,529.7222702,383.8987829,326.7452661,0
489.4827879,-1.759387731,409.088673,1.021407771,371.8183539,1.663171711,303.0537889,0.360533576,378.7006693,0.509923243,333.3577735,0.174485889,449.2857304,337.4360714,356.0292214,612.9704036,358.2827527,360.9371438,512.0300388,310.8766443,348.6467287,554.8372409,299.9563318,320.1878075,504.4512568,372.5161446,315.3984818,602.3885256,358.2408161,337.9282531,0
387.5304998,0.340566874,528.630274,1.704665901,332.0208205,0.365978645,303.3181662,0.852599547,401.7954572,0.878196641,356.5943271,1.039647148,458.0803869,317.6694933,379.1948921,449.2857304,337.4360714,356.0292214,612.9704036,358.2827527,360.9371438,512.0300388,310.8766443,348.6467287,554.8372409,299.9563318,320.1878075,504.4512568,372.5161446,315.3984818,0
502.3617714,-0.703593083,559.5298968,1.994747049,192.1718115,0.8537627,234.8637585,0.394693445,287.8750567,0.016811441,283.9096206,-0.03764784,530.9458341,213.517785,285.8923386,458.0803869,317.6694933,379.1948921,449.2857304,337.4360714,356.0292214,612.9704036,358.2827527,360.9371438,512.0300388,310.8766443,348.6467287,554.8372409,299.9563318,320.1878075,0
543.3213781,1.671981339,525.2102745,0.892581011,321.9058259,1.661018093,298.8980431,1.304492617,309.2166414,0.264687487,326.3614982,0.179534162,534.2658263,310.4019345,317.7890698,530.9458341,213.517785,285.8923386,458.0803869,317.6694933,379.1948921,449.2857304,337.4360714,356.0292214,612.9704036,358.2827527,360.9371438,512.0300388,310.8766443,348.6467287,0
475.1268011,1.182677469,698.7165613,1.486745023,410.7276057,0.167571542,267.7122457,1.280347057,297.6563074,0.259534153,285.4992489,0.064640672,586.9216812,339.2199257,291.5777782,534.2658263,310.4019345,317.7890698,530.9458341,213.517785,285.8923386,458.0803869,317.6694933,379.1948921,449.2857304,337.4360714,356.0292214,612.9704036,358.2827527,360.9371438,0
498.9370851,1.380783966,905.3455717,2.002162971,272.9303401,0.129633013,308.1387144,0.784350158,317.8991831,0.648597873,312.2863081,0.779603941,702.1413284,290.5345272,315.0927456,586.9216812,339.2199257,291.5777782,534.2658263,310.4019345,317.7890698,530.9458341,213.517785,285.8923386,458.0803869,317.6694933,379.1948921,449.2857304,337.4360714,356.0292214,0
212.4259906,-2.889571424,709.9290511,-1.288059963,284.8874733,-0.219494358,301.7295264,1.311041666,275.3537133,-0.327094223,261.198227,-0.046449979,461.1775209,293.3084999,268.2759701,702.1413284,290.5345272,315.0927456,586.9216812,339.2199257,291.5777782,534.2658263,310.4019345,317.7890698,530.9458341,213.517785,285.8923386,458.0803869,317.6694933,379.1948921,0
266.5685305,2.975600344,597.5454529,-0.587145569,368.3301714,1.386484952,288.7269124,0.20738818,271.5218541,0.128975388,234.2302041,0.246281709,432.0569917,328.5285419,252.8760291,461.1775209,293.3084999,268.2759701,702.1413284,290.5345272,315.0927456,586.9216812,339.2199257,291.5777782,534.2658263,310.4019345,317.7890698,530.9458341,213.517785,285.8923386,0
192.2940325,2.946109401,603.0031315,0.073399909,342.4047456,-1.583163748,257.5486404,0.334442754,246.7136765,-0.216731502,219.4585086,-0.495666716,397.648582,299.976693,233.0860925,432.0569917,328.5285419,252.8760291,461.1775209,293.3084999,268.2759701,702.1413284,290.5345272,315.0927456,586.9216812,339.2199257,291.5777782,534.2658263,310.4019345,317.7890698,0
124.1959974,-2.41165792,551.5235658,0.647994079,334.4364555,-0.640714315,248.8442834,0.177748618,231.9785256,0.095239397,211.8897195,-0.336260947,337.8597816,291.6403694,221.9341226,397.648582,299.976693,233.0860925,432.0569917,328.5285419,252.8760291,461.1775209,293.3084999,268.2759701,702.1413284,290.5345272,315.0927456,586.9216812,339.2199257,291.5777782,0
138.2615765,2.762585467,556.7044176,1.347861429,339.9038299,-0.752475718,251.2456513,-0.015893939,248.2864557,1.402791981,246.3318642,0.193733291,347.4829971,295.5747406,247.3091599,337.8597816,291.6403694,221.9341226,397.648582,299.976693,233.0860925,432.0569917,328.5285419,252.8760291,461.1775209,293.3084999,268.2759701,702.1413284,290.5345272,315.0927456,0
348.5517154,-1.937079242,543.8149382,0.264560703,414.6485396,0.410841884,288.9697284,0.005004402,216.8206544,-0.061128443,224.3386487,-0.219591963,446.1833268,351.809134,220.5796515,347.4829971,295.5747406,247.3091599,337.8597816,291.6403694,221.9341226,397.648582,299.976693,233.0860925,432.0569917,328.5285419,252.8760291,461.1775209,293.3084999,268.2759701,0
261.147459,-2.765407858,544.0281643,-1.280142206,405.0232643,-0.948051469,312.6965765,-0.625194982,231.4841192,-0.82066432,220.640421,-0.579021019,402.5878116,358.8599204,226.0622701,446.1833268,351.809134,220.5796515,347.4829971,295.5747406,247.3091599,337.8597816,291.6403694,221.9341226,397.648582,299.976693,233.0860925,432.0569917,328.5285419,252.8760291,0
161.7507458,-1.391673011,419.7833527,-0.638946557,425.2490659,-0.718621869,345.9502345,-0.552497703,268.7495472,-0.148504622,263.3964575,-0.21058969,290.7670493,385.5996502,266.0730023,402.5878116,358.8599204,226.0622701,446.1833268,351.809134,220.5796515,347.4829971,295.5747406,247.3091599,337.8597816,291.6403694,221.9341226,397.648582,299.976693,233.0860925,0
248.1125564,-1.687337928,266.2935487,0.200734473,299.5130449,-0.02316761,305.5153935,-0.737795977,181.261236,-0.134698445,214.6897514,-0.144659602,257.2030525,302.5142192,197.9754937,290.7670493,385.5996502,266.0730023,402.5878116,358.8599204,226.0622701,446.1833268,351.809134,220.5796515,347.4829971,295.5747406,247.3091599,337.8597816,291.6403694,221.9341226,0
427.9758957,-1.651876803,339.5128808,-1.995733,314.4352356,-0.356318629,247.2404176,-0.166105274,211.0448478,-0.471416941,220.4207009,-0.684207196,383.7443882,280.8378266,215.7327744,257.2030525,302.5142192,197.9754937,290.7670493,385.5996502,266.0730023,402.5878116,358.8599204,226.0622701,446.1833268,351.809134,220.5796515,347.4829971,295.5747406,247.3091599,0
375.701942,3.058869394,254.8473413,-2.514428303,347.1732328,-1.490375643,241.8797409,0.103158084,192.4212829,-0.237111069,212.9234964,-0.329876754,315.2746417,294.5264868,202.6723896,383.7443882,280.8378266,215.7327744,257.2030525,302.5142192,197.9754937,290.7670493,385.5996502,266.0730023,402.5878116,358.8599204,226.0622701,446.1833268,351.809134,220.5796515,0
263.1377264,0.401359697,244.8267414,-1.065661029,319.2003314,1.584660019,251.1162753,-1.061518933,204.5437814,-0.164672885,218.9008781,-0.519332862,253.9822339,285.1583034,211.7223297,315.2746417,294.5264868,202.6723896,383.7443882,280.8378266,215.7327744,257.2030525,302.5142192,197.9754937,290.7670493,385.5996502,266.0730023,402.5878116,358.8599204,226.0622701,0
495.3070588,0.292326643,182.435219,-0.067745451,332.8923684,-0.293294887,274.996379,1.089441292,180.806244,0.481760034,209.6798937,-0.36321665,338.8711389,303.9443737,195.2430689,253.9822339,285.1583034,211.7223297,315.2746417,294.5264868,202.6723896,383.7443882,280.8378266,215.7327744,257.2030525,302.5142192,197.9754937,290.7670493,385.5996502,266.0730023,0
669.6558626,-0.800177985,213.2062478,0.693860797,360.1218327,-1.09596525,271.8763124,0.330446954,195.2288472,-0.357697043,218.9183828,-0.299910833,441.4310552,315.9990726,207.073615,338.8711389,303.9443737,195.2430689,253.9822339,285.1583034,211.7223297,315.2746417,294.5264868,202.6723896,383.7443882,280.8378266,215.7327744,257.2030525,302.5142192,197.9754937,0
605.1698946,1.621076051,771.3691038,1.914811484,653.5099317,2.159687629,324.8218886,0.770439672,259.5168037,1.375501791,268.4196555,0.920585534,688.2694992,489.1659102,263.9682296,441.4310552,315.9990726,207.073615,338.8711389,303.9443737,195.2430689,253.9822339,285.1583034,211.7223297,315.2746417,294.5264868,202.6723896,383.7443882,280.8378266,215.7327744,0
547.3421789,-0.729930215,382.428117,0.135483545,390.034184,-1.163045634,293.3394044,-0.455958877,212.2569407,0.013749815,246.6001199,0.234029974,464.8851479,341.6867942,229.4285303,688.2694992,489.1659102,263.9682296,441.4310552,315.9990726,207.073615,338.8711389,303.9443737,195.2430689,253.9822339,285.1583034,211.7223297,315.2746417,294.5264868,202.6723896,0
561.5235626,-0.592913757,467.0480544,0.836881034,388.737655,0.653848494,295.7931377,-0.14351431,219.3800247,0.286601287,234.9301606,0.576023693,514.2858085,342.2653963,227.1550927,464.8851479,341.6867942,229.4285303,688.2694992,489.1659102,263.9682296,441.4310552,315.9990726,207.073615,338.8711389,303.9443737,195.2430689,253.9822339,285.1583034,211.7223297,0
502.129648,-1.290014002,526.5230917,1.489201441,398.0231612,0.119815749,330.2380202,-0.086879493,245.315033,0.714640835,272.1771286,0.926266856,514.3263698,364.1305907,258.7460808,514.2858085,342.2653963,227.1550927,464.8851479,341.6867942,229.4285303,688.2694992,489.1659102,263.9682296,441.4310552,315.9990726,207.073615,338.8711389,303.9443737,195.2430689,0
712.2735548,0.207480327,552.6303845,-0.014042843,484.2583363,1.569180297,310.438594,0.253411256,267.5804943,0.57719621,295.9732359,0.806684255,632.4519696,397.3484651,281.7768651,514.3263698,364.1305907,258.7460808,514.2858085,342.2653963,227.1550927,464.8851479,341.6867942,229.4285303,688.2694992,489.1659102,263.9682296,441.4310552,315.9990726,207.073615,0
783.1328693,-0.613064241,550.9490686,0.225915015,346.558545,0.361531696,295.9797707,0.05798546,226.8341932,0.790677026,261.0187013,0.821987516,667.0409689,321.2691579,243.9264472,632.4519696,397.3484651,281.7768651,514.3263698,364.1305907,258.7460808,514.2858085,342.2653963,227.1550927,464.8851479,341.6867942,229.4285303,688.2694992,489.1659102,263.9682296,0
687.3477625,1.313303361,546.3809791,-0.893718007,351.9481454,-0.174018831,292.6464091,0.008829259,240.3594532,0.429131979,271.8470544,0.44653174,616.8643708,322.2972772,256.1032538,667.0409689,321.2691579,243.9264472,632.4519696,397.3484651,281.7768651,514.3263698,364.1305907,258.7460808,514.2858085,342.2653963,227.1550927,464.8851479,341.6867942,229.4285303,0
646.8448682,0.448309912,448.2856204,-0.50966516,310.1652112,0.383364968,313.6951765,0.543356699,237.8394931,-0.170581132,264.1375172,-0.02127449,547.5652443,311.9301939,250.9885051,616.8643708,322.2972772,256.1032538,667.0409689,321.2691579,243.9264472,632.4519696,397.3484651,281.7768651,514.3263698,364.1305907,258.7460808,514.2858085,342.2653963,227.1550927,0
704.4026481,-0.447246482,474.9731125,0.292535845,286.2342214,-0.98321724,307.6976699,0.136967818,226.8473151,0.132945951,254.7234834,0.573834108,589.6878803,296.9659456,240.7853993,547.5652443,311.9301939,250.9885051,616.8643708,322.2972772,256.1032538,667.0409689,321.2691579,243.9264472,632.4519696,397.3484651,281.7768651,514.3263698,364.1305907,258.7460808,0
861.978663,2.169043629,450.4439413,0.555614121,378.681064,0.266351635,331.254008,0.103355471,237.9775002,-0.789318444,250.855251,-0.759272682,656.2113021,354.967536,244.4163756,589.6878803,296.9659456,240.7853993,547.5652443,311.9301939,250.9885051,616.8643708,322.2972772,256.1032538,667.0409689,321.2691579,243.9264472,632.4519696,397.3484651,281.7768651,0
455.1661066,0.169264182,581.6817366,-0.655640805,430.1188448,-1.07023533,338.6360793,-0.071254096,320.5278342,-1.098731653,285.5313898,-0.529454786,518.4239216,384.3774621,303.029612,656.2113021,354.967536,244.4163756,589.6878803,296.9659456,240.7853993,547.5652443,311.9301939,250.9885051,616.8643708,322.2972772,256.1032538,667.0409689,321.2691579,243.9264472,0
668.8510338,2.172854823,189.8187757,0.864284213,336.5152337,-1.150694301,364.5060535,0.447757658,220.0467541,-0.623562056,232.4687554,-0.440563079,429.3349047,350.5106436,226.2577547,518.4239216,384.3774621,303.029612,656.2113021,354.967536,244.4163756,589.6878803,296.9659456,240.7853993,547.5652443,311.9301939,250.9885051,616.8643708,322.2972772,256.1032538,0
598.5646199,1.326013002,267.3633654,-0.848133267,312.1814336,0.751868895,341.4034963,0.43717665,232.2940114,-1.01542938,240.7034716,-0.281764302,432.9639926,326.792465,236.4987415,429.3349047,350.5106436,226.2577547,518.4239216,384.3774621,303.029612,656.2113021,354.967536,244.4163756,589.6878803,296.9659456,240.7853993,547.5652443,311.9301939,250.9885051,0
588.1490352,0.424431769,348.084282,-0.300087413,279.2431764,0.000656763,327.2549437,0.015530529,174.1995434,-0.335506981,214.6018811,-0.170931453,468.1166586,303.2490601,194.4007122,432.9639926,326.792465,236.4987415,429.3349047,350.5106436,226.2577547,518.4239216,384.3774621,303.029612,656.2113021,354.967536,244.4163756,589.6878803,296.9659456,240.7853993,0
511.1166502,-0.698631558,330.7744699,0.271222573,440.7935485,-1.248162875,323.0409617,-0.711709243,184.8690496,-0.070529009,246.1589319,0.122989042,420.94556,381.9172551,215.5139907,468.1166586,303.2490601,194.4007122,432.9639926,326.792465,236.4987415,429.3349047,350.5106436,226.2577547,518.4239216,384.3774621,303.029612,656.2113021,354.967536,244.4163756,0
557.8366603,1.68885427,355.9982783,-0.391557807,373.9637605,-1.647661566,333.2610077,-0.884386279,189.8733732,-0.772413239,252.4078532,-0.679452463,456.9174693,353.6123841,221.1406132,420.94556,381.9172551,215.5139907,468.1166586,303.2490601,194.4007122,432.9639926,326.792465,236.4987415,429.3349047,350.5106436,226.2577547,518.4239216,384.3774621,303.029612,0
548.3771608,0.738882618,459.8396977,-1.997016783,372.6079265,-0.059910745,347.475938,-0.668592339,238.2786494,-0.839123586,267.8870995,-0.60554333,504.1084293,360.0419323,253.0828745,456.9174693,353.6123841,221.1406132,420.94556,381.9172551,215.5139907,468.1166586,303.2490601,194.4007122,432.9639926,326.792465,236.4987415,429.3349047,350.5106436,226.2577547,0
567.9517609,-0.515130629,580.0703835,-1.491223233,329.905779,0.556675045,354.3741971,-1.026861102,241.013221,-0.397831745,264.8677115,-0.084219239,574.0110722,342.139988,252.9404662,504.1084293,360.0419323,253.0828745,456.9174693,353.6123841,221.1406132,420.94556,381.9172551,215.5139907,468.1166586,303.2490601,194.4007122,432.9639926,326.792465,236.4987415,0
623.2468593,-1.612905576,678.1218006,-1.310399799,527.49344,-1.236354212,338.0399794,-0.447517476,228.9718601,-0.632531419,266.5089812,-0.112368053,650.68433,432.7667097,247.7404206,574.0110722,342.139988,252.9404662,504.1084293,360.0419323,253.0828745,456.9174693,353.6123841,221.1406132,420.94556,381.9172551,215.5139907,468.1166586,303.2490601,194.4007122,0
239.9233885,-1.948472216,504.0289497,-0.60836514,336.3215172,0.745439462,322.4166352,-0.992753609,256.1700372,0.054327357,283.8020165,0.202692441,371.9761691,329.3690762,269.9860269,650.68433,432.7667097,247.7404206,574.0110722,342.139988,252.9404662,504.1084293,360.0419323,253.0828745,456.9174693,353.6123841,221.1406132,420.94556,381.9172551,215.5139907,0
279.0523599,1.188215675,449.9916742,1.702962668,357.6616264,0.173612428,275.9376808,-0.480315711,226.8775452,0.208745909,266.4156037,0.313338564,364.5220171,316.7996536,246.6465745,371.9761691,329.3690762,269.9860269,650.68433,432.7667097,247.7404206,574.0110722,342.139988,252.9404662,504.1084293,360.0419323,253.0828745,456.9174693,353.6123841,221.1406132,0
610.4244802,-0.153640851,443.9991577,-0.568617134,341.4534881,-0.488546733,295.3053686,-0.308084114,230.2212498,0.200452581,264.679862,-0.129186163,527.2118189,318.3794284,247.4505559,364.5220171,316.7996536,246.6465745,371.9761691,329.3690762,269.9860269,650.68433,432.7667097,247.7404206,574.0110722,342.139988,252.9404662,504.1084293,360.0419323,253.0828745,0
211.4388083,-0.673867753,443.2772331,0.668703849,368.1920547,1.248821886,353.4589453,-0.589123096,254.7344288,1.015187674,273.0804502,1.012014436,327.3580207,360.8255,263.9074395,527.2118189,318.3794284,247.4505559,364.5220171,316.7996536,246.6465745,371.9761691,329.3690762,269.9860269,650.68433,432.7667097,247.7404206,574.0110722,342.139988,252.9404662,0
331.8710461,-2.24026993,392.4871288,1.388713557,334.6736383,0.63835352,370.4927923,-0.65676945,238.5906919,0.414042106,262.1026992,0.422507617,362.1790875,352.5832153,250.3466956,327.3580207,360.8255,263.9074395,527.2118189,318.3794284,247.4505559,364.5220171,316.7996536,246.6465745,371.9761691,329.3690762,269.9860269,650.68433,432.7667097,247.7404206,0
341.7732168,-0.418768823,452.6559792,1.906528348,309.3245495,0.080406484,364.5381988,0.307854767,269.5363985,0.117646907,293.5786413,0.411542378,397.214598,336.9313741,281.5575199,362.1790875,352.5832153,250.3466956,327.3580207,360.8255,263.9074395,527.2118189,318.3794284,247.4505559,364.5220171,316.7996536,246.6465745,371.9761691,329.3690762,269.9860269,0
388.9084967,-0.834937465,196.4577369,1.106885278,283.0741852,0.45563592,339.5603183,0.189580777,302.8018714,0.853360057,290.7587438,0.155953427,292.6831168,311.3172518,296.7803076,397.214598,336.9313741,281.5575199,362.1790875,352.5832153,250.3466956,327.3580207,360.8255,263.9074395,527.2118189,318.3794284,247.4505559,364.5220171,316.7996536,246.6465745,0
488.6612837,-1.849933275,207.9912828,-0.536476253,300.2088176,-0.155709977,324.0306212,-0.079460463,240.4210848,-0.939959718,261.7561387,-0.188015787,348.3262832,312.1197194,251.0886117,292.6831168,311.3172518,296.7803076,397.214598,336.9313741,281.5575199,362.1790875,352.5832153,250.3466956,327.3580207,360.8255,263.9074395,527.2118189,318.3794284,247.4505559,0
607.6836533,-2.520638033,351.2683152,-0.863480695,315.8859419,0.712381953,351.5967633,1.130701773,239.0257785,-0.758167902,263.0297626,-0.525700832,479.4759842,333.7413526,251.0277706,348.3262832,312.1197194,251.0886117,292.6831168,311.3172518,296.7803076,397.214598,336.9313741,281.5575199,362.1790875,352.5832153,250.3466956,327.3580207,360.8255,263.9074395,0
421.809427,2.630948168,543.8862572,0.301079505,324.3709438,0.738745476,382.2936531,0.103345465,240.6592129,0.331997869,246.26266,0.253495066,482.8478421,353.3322984,243.4609365,479.4759842,333.7413526,251.0277706,348.3262832,312.1197194,251.0886117,292.6831168,311.3172518,296.7803076,397.214598,336.9313741,281.5575199,362.1790875,352.5832153,250.3466956,0
625.7986284,-0.276052078,468.9681579,0.41407082,556.2948837,0.67496587,380.1235636,0.243773884,229.2989283,0.116719195,236.2465025,0.298984964,547.3833932,468.2092237,232.7727154,482.8478421,353.3322984,243.4609365,479.4759842,333.7413526,251.0277706,348.3262832,312.1197194,251.0886117,292.6831168,311.3172518,296.7803076,397.214598,336.9313741,281.5575199,0
383.7862493,-1.16203182,699.3985961,-0.327581794,572.3554568,-0.065161841,373.8748272,0.472846468,241.9811603,0.217704294,279.8325045,-0.053899384,541.5924227,473.115142,260.9068324,547.3833932,468.2092237,232.7727154,482.8478421,353.3322984,243.4609365,479.4759842,333.7413526,251.0277706,348.3262832,312.1197194,251.0886117,292.6831168,311.3172518,296.7803076,0
392.7069035,1.123039645,592.7594032,0.224946643,561.8520157,-1.8055548,413.2391719,0.553201199,258.2885069,0.854579386,285.1482871,0.091141146,492.7331534,487.5455938,271.718397,541.5924227,473.115142,260.9068324,547.3833932,468.2092237,232.7727154,482.8478421,353.3322984,243.4609365,479.4759842,333.7413526,251.0277706,348.3262832,312.1197194,251.0886117,0
436.4028946,0.107967862,633.7134357,-0.64342755,576.4336707,-1.087255798,388.7823475,-0.437420896,268.558734,0.80322147,298.6519247,0.201390442,535.0581651,482.6080091,283.6053293,492.7331534,487.5455938,271.718397,541.5924227,473.115142,260.9068324,547.3833932,468.2092237,232.7727154,482.8478421,353.3322984,243.4609365,479.4759842,333.7413526,251.0277706,0
496.5658388,2.129155054,682.3426191,-0.171606668,512.4019866,0.907967526,359.2784503,-0.549475139,298.8698352,1.060151613,322.9846131,0.221894433,589.4542289,435.8402185,310.9272241,535.0581651,482.6080091,283.6053293,492.7331534,487.5455938,271.718397,541.5924227,473.115142,260.9068324,547.3833932,468.2092237,232.7727154,482.8478421,353.3322984,243.4609365,0
337.5213115,1.645953292,748.260462,-1.469668549,523.3249522,0.325810017,379.4014207,0.505448165,294.7758962,0.935654077,318.858187,0.435819301,542.8908868,451.3631865,306.8170416,589.4542289,435.8402185,310.9272241,535.0581651,482.6080091,283.6053293,492.7331534,487.5455938,271.718397,541.5924227,473.115142,260.9068324,547.3833932,468.2092237,232.7727154,0
495.6806713,0.592310068,669.0642704,-0.832664584,664.6583868,-0.488028888,346.0898639,0.584465026,299.4832986,0.049999532,332.1910481,-0.585947809,582.3724709,505.3741254,315.8371734,542.8908868,451.3631865,306.8170416,589.4542289,435.8402185,310.9272241,535.0581651,482.6080091,283.6053293,492.7331534,487.5455938,271.718397,541.5924227,473.115142,260.9068324,0
588.1803725,0.188488785,564.70807,-0.307364323,702.5128089,1.285923613,357.7620603,0.603696979,371.9923237,0.307690517,382.8188933,0.063166951,576.4442212,530.1374346,377.4056085,582.3724709,505.3741254,315.8371734,542.8908868,451.3631865,306.8170416,589.4542289,435.8402185,310.9272241,535.0581651,482.6080091,283.6053293,492.7331534,487.5455938,271.718397,0
532.1558056,-0.19546516,504.0235486,-2.088091659,696.069833,0.693757611,352.1486259,0.089320609,383.3895551,0.268441051,394.3117597,-0.02884519,518.0896771,524.1092295,388.8506574,576.4442212,530.1374346,377.4056085,582.3724709,505.3741254,315.8371734,542.8908868,451.3631865,306.8170416,589.4542289,435.8402185,310.9272241,535.0581651,482.6080091,283.6053293,0
468.9889754,-1.686281412,641.2459741,-1.747017254,717.705006,-1.155367725,347.0432719,0.398889249,402.6705255,-0.050264315,399.1064662,-0.142017724,555.1174747,532.374139,400.8884959,518.0896771,524.1092295,388.8506574,576.4442212,530.1374346,377.4056085,582.3724709,505.3741254,315.8371734,542.8908868,451.3631865,306.8170416,589.4542289,435.8402185,310.9272241,0
326.3469692,-0.187882637,242.0776053,-0.111522169,644.4490017,-0.343766443,343.9029259,-0.263184565,394.5798479,-0.081598815,409.1156099,0.160323281,284.2122872,494.1759638,401.8477289,555.1174747,532.374139,400.8884959,518.0896771,524.1092295,388.8506574,576.4442212,530.1374346,377.4056085,582.3724709,505.3741254,315.8371734,542.8908868,451.3631865,306.8170416,0
268.9901016,-0.970069445,339.5227556,-1.050546238,674.3065128,-0.130225954,286.9883074,-0.055904868,393.2726917,-0.127981852,379.5992495,-0.208282984,304.2564286,480.6474101,386.4359706,284.2122872,494.1759638,401.8477289,555.1174747,532.374139,400.8884959,518.0896771,524.1092295,388.8506574,576.4442212,530.1374346,377.4056085,582.3724709,505.3741254,315.8371734,0
416.4946308,1.555304316,477.8416431,0.868983561,764.0620638,0.704559861,298.0341992,-0.701380902,416.6889627,0.160091772,384.305612,0.650541845,447.1681369,531.0481315,400.4972873,304.2564286,480.6474101,386.4359706,284.2122872,494.1759638,401.8477289,555.1174747,532.374139,400.8884959,518.0896771,524.1092295,388.8506574,576.4442212,530.1374346,377.4056085,0
470.3351253,0.280818344,257.3018223,-0.396918465,697.8750885,-1.189716239,326.141364,0.838512195,389.34416,-0.099515525,379.4819513,0.642671005,363.8184738,512.0082262,384.4130557,447.1681369,531.0481315,400.4972873,304.2564286,480.6474101,386.4359706,284.2122872,494.1759638,401.8477289,555.1174747,532.374139,400.8884959,518.0896771,524.1092295,388.8506574,0
440.1674289,-0.646906729,244.136818,0.196050935,691.0069713,-0.530037553,367.4583761,-0.563339947,396.8611963,-0.320493832,361.1645708,0.346585628,342.1521234,529.2326737,379.0128836,363.8184738,512.0082262,384.4130557,447.1681369,531.0481315,400.4972873,304.2564286,480.6474101,386.4359706,284.2122872,494.1759638,401.8477289,555.1174747,532.374139,400.8884959,0
455.6616994,1.365161776,238.3075062,0.754161565,684.6211396,1.67725788,436.3346171,-0.726961575,311.1432489,-1.070950745,316.0859917,-0.279865986,346.9846028,560.4778783,313.6146203,342.1521234,529.2326737,379.0128836,363.8184738,512.0082262,384.4130557,447.1681369,531.0481315,400.4972873,304.2564286,480.6474101,386.4359706,284.2122872,494.1759638,401.8477289,0
284.6434009,0.688895867,378.6216367,-0.011136417,721.0254814,-1.201073544,437.6835426,-0.234851896,281.4983979,-0.352197878,302.6564586,-0.127399475,331.6325188,579.354512,292.0774283,346.9846028,560.4778783,313.6146203,342.1521234,529.2326737,379.0128836,363.8184738,512.0082262,384.4130557,447.1681369,531.0481315,400.4972873,304.2564286,480.6474101,386.4359706,0
407.4411259,0.219135264,479.4938527,-1.838744331,634.1804911,0.663501933,412.2789481,-0.574259027,278.8782127,-0.851493695,276.0783746,0.095239363,443.4674893,523.2297196,277.4782936,331.6325188,579.354512,292.0774283,346.9846028,560.4778783,313.6146203,342.1521234,529.2326737,379.0128836,363.8184738,512.0082262,384.4130557,447.1681369,531.0481315,400.4972873,0
615.5174018,2.253523542,459.9535934,1.199900562,654.4318669,-0.047242803,392.7978566,0.383409231,274.3289144,0.171865989,285.0333403,-0.110606501,537.7354976,523.6148618,279.6811273,443.4674893,523.2297196,277.4782936,331.6325188,579.354512,292.0774283,346.9846028,560.4778783,313.6146203,342.1521234,529.2326737,379.0128836,363.8184738,512.0082262,384.4130557,0
485.2657003,1.523978076,480.9308808,1.665006967,596.3687714,-0.595708674,377.7014166,-0.883246684,254.6437173,0.365852644,276.5307174,0.589384997,483.0982905,487.035094,265.5872173,537.7354976,523.6148618,279.6811273,443.4674893,523.2297196,277.4782936,331.6325188,579.354512,292.0774283,346.9846028,560.4778783,313.6146203,342.1521234,529.2326737,379.0128836,0
