Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,highalpha
53.12672758,501,249.5763749,1.72254828,323.4557535,1.917620497,206.2570551,0.092996379,298.383615,0.171485952,196.2761727,-0.355616947,966.5977836,0.538578817,OOOOOO,,570.5026556,470.2620827
53.22872329,502,362.3655647,0.29497043,255.1960787,1.675673778,272.9886042,0.692028484,288.5387433,0.325563613,332.166017,0.940077274,1102.035011,1.097284186,OOOOOO,,,
53.3323462,503,409.0761906,-0.492069065,165.8126731,0.024618899,247.0802616,-0.155434614,401.9590426,0.913209289,316.0141019,1.244203993,882.344405,1.101305018,OOOOOO,,lowbeta,highbeta
53.42906952,504,355.8872084,-1.554952354,209.6561804,0.120835031,240.9625405,-0.311271181,278.8951127,0.156494411,264.4820141,1.372135667,405.1889471,-0.071042199,OOOOOO,,389.1708156,373.5435844
53.53167844,505,345.0425506,0.665650149,182.8437333,1.020500325,314.7004818,-0.973673861,299.7769575,0.17410786,331.8165589,0.910483187,768.8864847,0.602273431,OOOOOO,,,
53.63071036,506,605.4970063,1.45412989,429.4859306,2.013180901,252.2688728,1.132328302,293.4466334,-0.034622717,321.1864901,0.981317568,884.1932178,1.167018109,OOOOOO,,lowgamma,highgamma
53.73104811,507,386.4487808,-1.656239003,384.3945523,-1.066954671,258.3201249,-0.130466491,263.7968855,0.290028525,260.0935668,-0.98265833,941.5640633,-0.763858142,OOOOOO,,397.9505918,931.8124841
53.83038878,508,383.9492336,0.084724079,359.4650159,-0.576903947,250.1537257,0.967925292,273.4557951,0.493734366,241.8497395,-0.257002655,976.5335622,-0.71090261,OOOOOO,,,
53.93290401,509,828.4090161,-1.891384767,337.4225431,-0.334296371,385.6917391,-1.89988311,386.9338407,-1.216265271,244.1898264,-0.786932331,961.332674,-0.494828017,OOOOOO,,,
54.03559685,510,1140.473172,-1.475638718,880.3358419,-0.953002535,685.8979297,-0.877753488,527.5544913,-0.967377219,354.8425025,-0.406616075,1057.597573,-0.709576463,OOOOOO,,,
