Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,highalpha
51.40574145,501,635.794452,1.604045617,604.6448391,0.098726757,605.326294,0.66915909,563.624405,0.43832763,1028.149705,0.630472966,1999.874318,0.50724716,OOOOOO,,669.6766333,541.1916355
51.50907588,502,564.6961763,0.796007646,676.2636576,-1.62129115,616.4627304,-1.131998454,552.7652007,-1.926876345,843.4325383,-1.641728693,1915.507257,-0.930660762,OOOOOO,,,
51.61072063,503,433.3711379,-0.339337219,882.2999076,-0.837183054,453.8108499,-0.209179118,574.7286493,-1.395564752,933.7953489,-2.145973744,2609.815539,-1.640850499,OOOOOO,,lowbeta,highbeta
51.70936561,504,557.1316517,-1.765567031,894.9832084,-2.525230917,510.8338017,-0.279751042,487.8289294,-1.093717193,669.4398493,-1.741453908,2388.680277,-0.896544999,OOOOOO,,433.6855216,425.1594516
51.80868077,505,510.5263575,-2.623369925,701.0570797,-2.185848793,543.6839902,-2.352150328,361.8189287,-0.917002666,634.7529634,-0.305744871,2527.330382,-0.32816991,OOOOOO,,,
51.91002655,506,366.9242418,0.419415234,427.8009717,-0.968171776,456.3116773,0.950689956,272.9544001,-0.672055932,620.884544,-0.463852361,2503.719009,0.139971779,OOOOOO,,lowgamma,highgamma
52.01197958,507,399.2748142,-0.071685768,356.0384002,1.739850112,573.5449799,-0.959730779,283.2652905,-0.14520572,676.6793593,0.123946305,2511.370178,-0.083516214,OOOOOO,,616.1294634,2218.237886
52.11497903,508,407.1338583,-1.383001761,383.3973298,-1.262730843,447.5604809,-0.298221945,363.0035929,-1.073768935,768.6576694,-0.674786247,2562.569308,-0.326030544,OOOOOO,,,
52.21296644,509,509.5912956,0.865040885,379.9241519,-0.470945106,428.7331993,0.391434593,340.4028496,-0.875663106,756.9964528,-0.338055525,2570.92953,-0.04085284,OOOOOO,,,
52.31494069,510,533.2958711,0.16791888,434.8401045,0.311199098,490.8011967,0.485928765,553.2517714,-2.129920774,911.9685417,-1.097947935,2577.982484,-0.747311058,OOOOOO,,,
52.40942121,511,555.7218312,-0.100095939,860.3031463,1.015661893,701.6644466,-1.768092949,772.5346189,-2.435946686,1251.89967,-1.487670369,2729.21929,-1.155602674,OOOOOO,,,
52.51178193,512,466.9321896,-1.732617826,430.5350517,-0.664857554,554.6638293,0.977565383,384.5445487,-1.135540019,692.2965159,-0.293089055,1702.045832,-0.222904734,OOOOOO,,,
52.61794162,513,408.4623412,-0.135387636,373.1503847,0.178855219,682.7955298,0.496622189,583.2959808,0.741852308,1126.301349,1.059189518,2367.736715,1.180636659,OOOOOO,,,
52.70979214,514,303.9998466,2.004151328,421.9857486,0.741311274,573.588277,0.819594952,433.9210132,0.157339435,938.6959248,0.706500269,2523.794944,0.800815862,OOOOOO,,,
52.81856084,515,383.4212124,1.125659995,394.0725471,-0.527060629,460.2761409,0.723677921,387.8808568,0.896146161,633.1819457,0.678071505,2251.255653,-0.016407088,OOOOOO,,,
52.92109776,516,293.0943898,0.781629292,311.2432055,-0.036361526,454.8727977,0.34770001,371.1425829,-0.168262508,533.1679246,0.551983022,2355.267194,0.506404,OOOOOO,,,
53.01960063,517,149.7581679,-1.45525501,417.0895524,-1.589342243,385.8622678,-0.322448136,356.7354894,0.482510879,511.9133381,-0.054389178,2334.34383,-0.003803518,OOOOOO,,,
53.12254,518,252.7302147,2.085458731,291.3829319,-0.912966894,390.4436648,0.146443853,372.3682872,1.158031515,417.5775168,0.534813876,2291.205468,0.249046117,OOOOOO,,,
53.22484541,519,349.9766198,1.178645757,240.825355,0.720536235,458.6561702,-1.132020933,420.8153979,0.776861816,446.8290904,-0.197418525,2324.269317,0.032399998,OOOOOO,,,
