Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,,highalpha
65.31137443,615,1344.180492,1.813270031,1314.001623,2.382905011,673.4880539,-0.558678321,482.4775858,0.244552077,564.6179056,-0.120158625,2984.816935,-0.053313752,OOOOOO,,,,
65.40983772,616,868.7328385,0.20948348,996.8793853,-0.922665573,676.4591836,-0.833084245,393.8480374,-0.694849095,678.9282981,-0.9408236,3063.171999,-0.678863568,OOOOOO,,,,
65.51198316,617,816.8107066,-0.351837003,1121.412164,-0.508253128,506.4718394,0.198682062,335.1394662,0.205077427,666.3026382,-0.117882728,3065.211337,-0.395394499,OOOOOO,,,,
65.61109424,618,899.1555653,-1.444165389,1129.373575,0.139699614,525.026338,0.937717219,544.5231414,-0.961630436,740.9192484,-1.254757866,3024.118001,-0.900294236,OOOOOO,,,,
65.71293473,619,1117.586466,0.383524041,1237.883762,0.922468689,659.0223171,-1.608079172,735.1288573,-1.459899557,640.3326768,-1.291124032,2661.13577,-1.080512175,OOOOOO,,,,
65.814924,620,943.7329392,-0.158470343,1069.45329,1.466446693,582.5149956,-0.518416771,465.826544,0.146323438,487.2610462,0.42797127,1642.092597,0.320394062,XXXXXX,,,,
65.91390347,621,949.5495214,-1.097933397,1051.491733,-0.018868241,579.1071533,0.125333757,464.1787421,0.208549525,489.3658621,0.10532661,1645.678093,0.293433468,XXXXXX,,,,
66.01588011,622,715.6873548,1.166979207,1201.973892,0.668479947,662.297434,-0.63378587,776.6490862,0.666172433,1585.863094,1.077227382,2795.609789,1.237424851,XXXXXX,,,,
66.11027718,623,593.508214,-0.075696016,1257.011275,1.131923582,639.6901037,0.509008297,689.9531736,0.860351915,1263.300677,1.076571641,3152.53918,0.921279292,XXXXXX,,,,
66.21201944,624,883.6350535,1.922702776,1125.561358,1.591730347,811.894911,0.61122974,618.6692726,0.664007325,971.0870388,1.422609624,3120.547446,1.272980526,OOOOOO,,,,
66.31107306,625,711.7756064,-0.518838715,428.7629563,0.213301663,377.0981257,-0.317331344,552.5455082,0.131339276,731.4724895,0.879088011,3074.313536,0.692137051,OOOOOO,,,,
66.41785383,626,581.14394,1.427759696,655.3418241,2.052286449,505.2258568,0.881527045,526.7637829,1.011032726,652.012677,1.216008113,3113.924776,1.049956978,OOOOOO,,,,
66.51981616,627,445.8384711,0.662495301,406.0876011,2.593051172,347.6888087,0.302301649,446.5935587,1.134654842,585.9444611,0.884261117,2967.421158,0.35912221,OOOOOO,,,,
66.62229514,628,310.0256176,-0.319466108,322.9837659,-0.733683195,311.5561115,1.838849992,371.604815,0.477790724,579.2522504,-0.17760433,2980.239386,-0.052676891,OOOOOO,,,,
66.72077227,629,691.9347916,-1.236525545,509.4327261,-1.091449492,369.3833493,-0.505321166,410.8843702,-0.182419307,626.0979614,0.738991635,3000.475172,0.837305449,OOOOOO,,,,
66.82276773,630,151.2402376,-0.538868906,466.0677177,0.387290582,463.9275781,0.719067174,526.4010051,0.857901161,767.1462366,1.213546369,2955.761523,0.991004099,OOOOOO,,,,
66.92475295,631,504.1223861,1.496959339,594.3257074,0.830171219,406.2697993,0.642387375,711.9507035,0.931770252,1023.463788,1.751457842,2694.869558,1.225536996,OOOOOO,,,,
67.02343082,632,455.5679571,0.806291302,260.1890182,0.040472973,235.5591588,-1.024936002,387.7859622,0.513260407,410.7521782,-0.010383587,1652.707192,-0.108078075,OOOOOO,,,,
