Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus
53.11866021156311,501,702.1909028301824,2.1258684609750182,238.37961317298183,0.4688941136351515,432.9999705986261,0.429134712459757,471.82866956943775,-0.5021624515743591,390.27241436356894,0.0017338502961164106,343.6281286052473,0.33822546396070596,OOOOOO
53.220072507858276,502,425.3987873283412,1.7573472448588845,311.8303852036103,-1.21173034488587,339.1886729782692,0.22032443306846158,426.81459496882843,-0.5098155433203551,405.32477101912684,0.14977909132839168,332.24951477000303,0.3861929933565626,OOOOOO
53.32624006271362,503,737.8792273200042,1.5984311430297908,225.8779171339215,-2.1329140280042544,383.5015244162802,0.02886771685648686,432.8511755110659,-0.6019446123412625,397.91472366844397,-0.1879699758352655,341.24342464736435,0.23797899547521997,OOOOOO
53.41808199882507,504,560.5566737113315,0.7200659679126107,345.26206346225854,-2.325007274894407,516.2057626444443,-1.3178457396539436,449.3975735723956,0.4319122308846134,421.6829109833319,-0.8925571375322715,370.61105689833755,-1.0179700804656537,OOOOOO
53.525686502456665,505,852.238911240811,0.08016964429711987,323.6280968846924,-0.25724827356690394,281.9263495766817,1.2178779664825565,462.61502936392185,0.33756941260156137,378.18363863930847,-0.17905313747677207,349.09429272798275,-0.22041113693691747,OOOOOO
53.62652516365051,506,834.0410663128595,-0.5385797588348915,382.086010781561,1.287470316011803,490.42495246627533,1.492381766014945,375.4355050455931,-0.6195003487081829,349.7758997298452,-0.4768721434252354,335.4824107935932,-0.45168403290798353,OOOOOO
53.72724413871765,507,1088.1172436631368,-1.6473855191663422,334.38474600189073,-0.9730838210235343,412.23700298693166,-0.9286918835530005,370.2266383480398,-0.08522384707581811,347.91998641101134,-0.30035517854791266,329.51864318105714,-0.3099142514617186,OOOOOO
53.81817317008972,508,1084.692623520255,0.5186061053433283,353.2429278212271,-0.27175908978341834,390.36269127105857,-1.1540172305898442,377.0191468757656,0.4212980053099761,349.61756901934046,0.07543100839815214,324.1917810440944,0.15704118996371355,OOOOOO
53.919920206069946,509,1067.2101379381445,-0.41732927430779226,340.5277890639051,0.1679935341149834,382.6289951112813,0.6831440847406591,388.0984087435245,0.17863811850807182,333.991840470733,-0.8706484900248916,316.3661496591829,-0.46152232906901114,OOOOOO
54.03396940231323,510,1203.0868071682858,-1.3300064827825802,304.8589682521311,-0.8231816136446195,360.0089142394869,-0.07344379698865992,440.37707501200214,-0.4294801156698119,371.5914510487351,-0.6954465800544388,324.05264543957924,-0.7704104483993216,XXXXXX
54.12562131881714,511,1717.2663259850474,-2.2403009683769706,566.9041035614606,-1.7433575153799696,706.2646972298878,-1.0063078763385513,440.1804352433585,-0.1771534247824634,407.9401673108372,-0.8442314798856956,379.77919139472925,0.05709827595878458,XXXXXX
54.234182834625244,512,1338.561691453338,2.8288707044937746,341.9447658093847,-1.5609520734363145,537.0678348717635,0.664188748250069,471.1734345045214,0.9381713711501328,343.80845839906556,-0.5219666919722922,351.2798621901109,-0.23340237015134113,XXXXXX
54.32453417778015,513,1286.3618069231643,-0.1893126518782815,1036.286910071018,-1.2815463967645329,519.6090559905581,-0.6171692418030611,543.4215655125568,-0.4208896278516156,361.635801827515,-0.9650163400061963,374.53925540938747,-0.4792897198525344,XXXXXX
54.43314337730408,514,1295.6347833292784,1.652244870733652,914.8813504953697,-0.6545474330513064,484.0906437742857,-0.15775887171824643,449.39820680500566,-0.34514308897832446,339.501468851664,-0.5295592831963591,344.17769257917075,0.12184491776877238,XXXXXX
54.525768518447876,515,1416.646553979121,0.8524713960694105,828.0648204485434,0.1089762621938329,413.3385596075139,0.3285571217760229,387.6241506652962,-0.0437589948789305,318.97172800410675,-0.35807305628806124,344.7040193115171,-0.22497313929606394,XXXXXX
54.62620139122009,516,1390.8339586850573,-0.09228977873499478,924.0148902317457,-1.3996339777714748,469.6742215852911,-0.06554358519396875,382.3334647289752,0.15907444855533862,305.76751280162983,-1.1585376908218483,321.6790903876809,-1.0740634704902714,XXXXXX
54.73428297042847,517,1360.8355362005232,-0.9982326865849245,816.6689602835103,-0.7586096215677441,408.65296625000633,0.4047260258041373,418.1025559092022,-0.16395216583746147,265.12038134602267,-0.6523868840764181,295.39948480675884,-0.5750813831757213,XXXXXX
54.83955645561218,518,1370.3055370670309,1.139115087792669,825.6699899403089,-0.15885602355376796,448.60696508255944,0.7443480186375984,367.48930276947397,-0.8916239009257304,262.8037218839076,0.38963117772003564,301.7779116517102,0.1730239831562739,XXXXXX
54.94164562225342,519,1316.5675658283062,0.19570851425966856,803.4341348980811,0.5454629738492603,465.7015646987526,-1.1791488471406413,382.2934739248571,-0.732825104976653,246.8459206047128,-1.6352110232457002,299.58181570224923,-0.8224817825629028,XXXXXX
55.033398389816284,520,1401.6918242304305,-0.6369750913098378,774.1185616332672,1.0453228977202726,457.69866116958383,0.6512596118007452,310.5869450259498,-0.5983433473380066,207.1440561967236,0.9066006108109719,273.3881036718022,0.17927142268938367,XXXXXX
55.140241384506226,521,977.5803071095163,-1.3692813560207138,661.2439479134468,0.9497602931982398,466.3316105352921,0.8342153555102744,380.9414063935355,0.6690382119058534,290.6275490857672,-0.9128284840904057,292.20769548800115,-1.0519279021828916,XXXXXX
55.240355491638184,522,935.4169333193372,-2.3759116959920368,744.011696611637,-2.787706451443709,509.0668298310108,-1.0565009170686266,323.55157383251264,0.3556835271617032,293.6258590611209,0.6155887478333066,297.3174543664684,0.6547237005786652,XXXXXX
55.34133219718933,523,662.9746542708037,1.7358957096635632,372.6929485044754,2.0410979191723695,391.5113190223268,0.5684300782300347,303.17909892135316,0.4594410131707807,301.9001677734887,-0.2642442503583597,281.18430630400104,0.14540918913239742,XXXXXX
55.431926250457764,524,484.198826558385,1.536201196168987,387.18007815874165,0.28925690405095783,420.3227655731072,0.10988684930611772,364.3139708325412,1.4488365195626873,326.6614701935156,0.47164557471763596,301.38705562331086,0.26849723744777143,OOOOOO
