LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
503.9904714,-0.269568102,1228.356526,0.623126761,624.1518678,0.012955915,773.7058252,0.515471689,1651.2871,1.148283207,3963.261899,1.121907063,1
486.3294012,0.405280322,621.4796377,1.346584745,515.8414592,-0.649832964,377.8524332,-0.034845822,854.9101203,-0.114402547,2447.669681,0.136716798,1
899.2875546,0.071729883,735.6825894,0.075799868,738.844792,-0.244675196,1120.6004,-2.24454819,1698.171374,-1.309102916,2967.712815,-1.019133763,1
752.57068,-3.013113436,704.167059,0.43143385,552.9254937,-0.748524648,948.6657453,-1.467792515,1611.424839,-1.480013539,3902.839452,-1.229304308,1
816.2020345,0.252240577,527.3388823,-1.220496596,712.4446737,-1.70374578,882.2133195,-1.238901401,1623.338099,-1.36200826,4007.937797,-1.561539543,1
830.4458956,-0.018533871,575.3693496,-0.260085297,751.2754954,-2.171324744,884.3248216,-2.242041913,1582.269905,-1.13248582,4361.152774,-0.939464585,1
616.4334522,-0.31339336,742.1568019,0.08034076,478.3710692,0.580536859,799.813712,-2.12647234,1554.858715,-0.79747512,4347.100008,-1.072382611,1
623.6566221,2.833535362,663.1525938,-1.601479639,542.3610997,0.169751996,724.7555113,-0.498484821,1401.79891,-0.713332811,4079.104495,-0.776577577,1
1330.311777,1.797598025,536.8949489,1.042610251,843.9172406,0.414313953,722.7640521,1.427939344,1344.794877,0.652890671,3871.141138,0.284089419,1
1070.539232,1.544088572,968.5102807,1.158441636,825.9376088,1.681807539,614.5292087,0.862562985,1398.446234,-0.020051213,3811.272122,0.08974009,1
408.4912349,0.082798806,727.3282539,1.309277397,571.6548347,1.156928594,578.517798,0.48117143,1048.633175,-0.022518889,3486.26354,-0.47069553,1
589.7894651,1.701046236,1355.293113,0.333542898,935.9295712,-2.114899425,872.5350591,-1.629117124,1462.021081,-0.768238837,3702.462699,-0.68940806,1
884.4416029,-0.034471198,1195.905193,0.545729235,601.1074089,0.382448171,417.7136843,-0.244716557,758.5164973,0.499555272,2352.944744,0.387259074,1
1065.167666,-0.624636534,1286.600596,-0.961266405,851.412621,-0.325506,1014.378637,0.378744427,1984.2017,1.453192161,3312.210639,1.516409835,1
887.7585676,1.022128915,1375.343086,-0.367165379,763.0367106,0.936060196,894.6396778,0.618001367,1740.810782,1.22849211,3892.913653,1.317289191,1
1070.898522,0.180102479,1351.794236,0.191193134,817.9175631,0.318620133,914.2916886,0.695641085,1597.430543,1.240899647,3846.123564,1.309145928,1
1045.799405,-0.545486262,1232.632442,0.850296413,700.9410598,0.058904592,803.2110593,0.341877127,1453.681552,0.712178037,4093.192128,0.723197284,1
873.9288456,-1.363436225,1351.704398,-0.445286882,875.3007813,0.569420744,769.6089739,0.356618896,1458.468827,1.142699918,4112.680275,0.927791011,1
906.6292159,-1.757318564,1478.627817,-0.064797683,710.5512136,-0.938421907,660.9773395,0.738548162,1368.023503,0.644222175,4047.522495,0.596525285,1
860.7365936,-0.354198319,1113.123656,0.784204903,660.1844603,-1.2560515,530.8219313,0.280645221,1212.03467,0.357824845,3796.65489,0.315822061,1
846.1011823,1.762963736,929.2983473,1.615188823,419.3825229,1.585677244,421.2871345,0.968739826,1240.569238,-0.700878415,3717.574241,-0.439309998,1
440.2837279,1.352086019,519.3618379,1.990987109,196.289463,0.493359125,600.6199168,1.519851556,932.8268018,0.006047305,3435.186621,0.103526102,1
710.7962654,-0.430179142,794.8814777,-0.088330994,1073.07826,0.981838246,897.3454808,0.280349363,1042.291492,0.23736022,3433.964697,0.494860208,1
418.1146188,-0.025956399,430.9645115,0.139061706,673.8479906,-0.476889718,567.2550897,-0.191101846,882.2842609,0.128124632,2365.260733,0.046196427,1
984.1547129,-2.872518828,523.3444243,-0.469500416,891.4211011,-1.006843653,759.6699555,-1.0758148,2169.117032,-2.152101526,3527.949661,-1.544793086,1
931.12179,0.058355119,558.9777911,-2.582387901,845.0436579,-0.382720339,880.5504306,-1.298700788,1881.576871,-1.374001682,4058.696726,-1.258171085,1
833.3878458,-0.081665925,523.5960749,-0.38790136,833.2893702,0.664128746,923.6554002,-1.365199964,1677.272655,-1.039444414,4007.906908,-1.185260787,1
726.6474356,-0.263768043,419.4452423,-0.344717589,828.8540864,-0.424603601,895.8108843,-2.158134,1654.230204,-1.949805992,4315.6463,-1.558847486,1
584.2002443,-0.339742575,514.4303954,-0.548179118,860.3392882,-1.085749616,851.5773441,-1.386355266,1628.457975,-1.170606373,4260.549377,-1.01797613,1
558.9608408,-1.850394704,820.4326334,-2.173536873,800.2970735,-0.464413109,824.4241008,-1.497110377,1488.835431,-1.386545712,4183.628376,-0.995465294,1
1182.081629,-1.441768899,1528.195212,-1.610584356,785.299322,-1.125903537,1044.387282,-0.649350366,1260.193076,0.345453727,3818.178481,-0.104529502,1
454.0021802,-0.253983352,1281.428048,-1.212792652,636.6969814,-0.676271869,588.8870221,0.40747984,1445.780549,0.951373083,3807.545763,0.070975118,1
1008.697553,1.739750816,586.7701888,-0.797236321,595.6591781,0.584612142,442.9486516,0.104656372,963.1664532,0.481348013,3450.688397,-0.034819847,1
782.8197326,0.824432093,740.4853961,-0.292941947,859.3965087,-0.487468321,907.3414383,-2.219714777,1131.121324,-1.462110006,3460.271008,-1.207238584,1
946.9911743,-0.411423699,684.4010873,0.571664363,529.8079503,0.183150433,301.1860682,0.108357702,849.9994163,0.840144182,2550.112555,0.188834496,1
946.2285553,1.771905275,622.1285102,-0.727339398,736.9448468,-0.214948466,710.6496771,0.837089838,1918.82668,0.851231852,3633.061505,1.090905679,1
1225.333418,0.889458983,740.4729162,-0.17477145,684.2476853,0.512974446,741.8684161,0.794404719,1758.667437,0.951872328,4097.744125,0.95191283,1
1417.894372,0.248325914,732.7021547,0.319736057,717.6678915,0.692783929,737.4672281,0.774322883,1616.751201,1.19437035,4018.209538,1.353469128,1
1292.90708,-0.346699699,608.5072943,-0.819608053,737.6169599,0.558208277,744.4285374,0.781110728,1616.10299,1.120940558,4379.687895,0.796258107,1
779.1920098,-0.835482114,452.2324693,-0.213388481,921.504599,0.702771864,677.354327,0.760203931,1515.120951,0.537313933,4208.559818,0.814958419,1
1060.914284,1.673685908,693.5761499,1.981285497,490.3916342,0.347145627,592.8135927,1.437686339,1315.213373,1.125088419,4045.804071,0.938187991,1
902.7702712,-0.039759576,558.923087,-0.117342215,482.3626588,0.079599246,454.1420084,0.157417588,1186.528082,-0.066121909,3786.440938,0.340802736,1
436.7040035,-2.293338724,770.043049,-0.301895581,444.0971524,-1.263122344,618.3936211,-1.960286349,1261.8101,-1.427263839,3595.516068,-0.400616184,1
1201.323397,-0.083983121,525.0241687,-0.346706724,712.0391122,-0.754534038,501.4524706,-0.264340502,899.6499462,0.184418761,3362.681358,0.406317992,1
977.0699857,0.099147794,822.6062157,2.360197604,790.3899256,-0.073394867,947.8167067,0.516111521,1371.045131,1.623598252,3336.317951,1.210453378,1
786.5260174,-0.833220737,882.3288516,-0.693535827,645.4031404,1.101315441,542.5505271,-0.81853659,898.6289606,-0.516083064,2222.697689,-0.345574166,1
891.0288975,-2.106029047,962.0658754,-0.55813576,874.469475,-1.566930319,778.5003137,-1.025776602,1931.308312,-0.932722762,3610.048768,-1.144863391,1
924.6253099,0.408682731,823.8873085,1.084798237,709.3540296,-1.880099274,879.1473324,-0.565313841,1741.179232,-0.867811471,3961.003082,-0.954514801,1
751.0911794,-0.294019999,879.3083098,1.327703646,966.0603956,-2.343651975,854.6993607,-0.570497714,1657.496304,-1.338592916,4089.602338,-1.601202447,1
857.1453658,-1.911825035,863.4738941,-0.13079433,661.2122286,0.494663263,910.6146364,-0.979085793,1607.898794,-0.645775077,4253.397704,-0.830014444,1
1324.646909,-2.646042748,744.9587235,0.515713518,629.3442425,-0.571016599,840.1803778,-0.256244412,1651.821313,-0.765083085,4301.280243,-1.018461479,1
1672.026388,2.584007401,1073.992089,1.640251396,730.9759506,0.824109125,807.3848167,0.144194542,1515.708479,-1.061716301,4043.887205,-1.162397597,1
841.0447572,2.775466283,491.8916842,2.493656045,609.3634612,-0.946875754,705.8969286,0.63464786,1311.903255,-0.483151101,3720.316067,-0.625985498,1
2939.003192,2.376778836,1028.421828,2.610462214,1596.552601,1.891245268,907.5666585,1.6112879,1208.068925,0.539056737,3581.070933,0.025069634,1
1070.601096,1.436848692,1078.490229,-1.015278168,702.2121158,-0.367055538,587.2049694,0.484729859,1064.664082,-0.430028823,3424.16146,-0.354949345,1
992.9651238,0.500398289,1144.458447,-0.388308073,784.7743846,-1.168497991,1023.404541,0.110627925,1551.009672,-1.013728111,3442.283857,-1.340308759,1
1002.980748,-0.599014638,1207.731344,0.283838107,646.3733904,-0.420088385,546.7011568,0.361980081,831.1962427,0.510305046,2385.834288,-0.169119684,1
1024.712001,1.424366273,1171.57434,-0.834592543,1060.715514,0.399500003,741.497932,0.86254966,2028.478389,0.852558707,3747.186774,1.060217164,1
1280.819079,0.567090671,1326.020247,-0.262488229,867.7459336,0.581453497,845.9397764,0.836639275,1775.464228,1.022950423,3971.652529,0.947840273,1
1356.6474,-0.090963877,1334.594017,0.194124618,712.7327994,-0.462101144,726.1706313,0.939990178,1629.650152,1.374546559,4131.843289,1.503236599,1
1102.539711,-0.781718052,1142.558707,0.690426316,844.4321638,0.305162665,872.5640791,0.773757725,1756.17172,1.294830708,4320.770936,0.745568907,1
1104.595593,-1.62670022,948.8495953,-0.550642024,842.8922797,0.998470622,751.466204,0.029206393,1556.529298,0.553491776,4188.259836,0.793759723,1
452.6959132,0.567417452,597.0569952,-0.457236389,408.4476578,0.482612768,658.0528454,0.757703779,1417.069159,0.513073216,4180.262473,0.788547112,1
1159.179884,-0.771911345,1075.553425,-0.50114941,338.4852391,0.319442042,586.0928854,-0.464888292,1281.452492,0.124163463,3855.364739,0.359221918,1
1589.347157,2.770628006,606.8699116,-0.736436235,416.2415617,-0.39716939,825.0800433,-0.889223303,1459.2145,0.290115977,3792.321785,0.669663972,1
846.128057,-0.764904734,1173.36142,-1.092583639,1100.899562,0.354892708,628.3857011,0.797886829,1143.004158,0.544450427,3479.912504,0.586858346,1
963.4922652,-1.212085826,2304.580728,-0.298274354,918.2723543,1.467787301,973.555595,0.631685421,1411.997546,1.587072998,3510.042045,1.206951286,1
1035.615181,-2.767541633,1825.186722,0.232098851,1105.830505,-0.255507194,316.5170831,0.276388932,707.6295274,0.146958367,2445.731841,0.380152459,1
1674.710892,2.816776884,1868.675867,0.945728401,1179.014885,-1.046635876,604.2734717,-1.285127687,2160.250067,-2.205551254,3714.297457,-1.568817626,1
1272.664526,2.044320957,1969.878592,-0.585617863,1174.789058,-0.365839322,817.2664195,-1.422215524,1811.129714,-1.535422364,4094.1769,-1.384333102,1
931.4248477,0.835493263,1880.338876,-0.028454699,1279.747949,-0.989940698,788.9852213,-1.690342557,1704.563062,-1.303716503,4033.44791,-1.298560364,1
1062.015192,-0.344266256,1817.403588,0.639513046,1197.294107,-0.20427409,770.3159786,-1.801579096,1714.96871,-1.559771823,4356.208109,-1.053979891,1
1124.433683,-1.194347535,2042.316375,-0.838005359,1160.431373,-1.070512727,843.0832245,-1.841724531,1671.877662,-0.782911385,4304.82343,-0.820353469,1
997.5851191,0.988015345,2260.262277,-2.321147208,1056.227901,-0.36206117,735.7916137,-1.312461853,1511.14372,-1.565637129,4196.362858,-1.203529108,1
1780.628492,-0.429170938,2069.814285,-1.507837839,1033.966305,-0.931094585,520.6850375,-0.146148172,1239.456942,-0.113024737,3878.11198,-0.470069744,1
2389.453721,-0.27914373,1277.028023,0.101782515,451.1335394,-0.939894815,548.9071461,-0.00846517,1264.21466,0.560914026,3762.29189,-0.14626537,1
1183.318715,-1.242867367,1038.303319,1.533191815,465.9699121,0.887831474,537.1252572,0.051106548,1079.321138,0.347010593,3501.794128,-0.136013331,1
2337.03072,-2.141367646,759.1871226,-0.311657946,466.3757634,1.568014008,1021.652816,-2.275863397,1083.131152,-0.766805811,3316.172345,-0.806675799,1
1901.185955,0.289189879,745.6891445,0.232295482,433.8981411,-0.552655655,313.7928553,-0.146637392,637.6344169,-0.224829072,2243.546295,-0.185358777,1
1921.080635,-0.755445494,1027.067263,0.916684809,424.2651882,0.799547585,751.868056,0.50689285,2100.58542,1.127197079,3496.614063,1.351302238,1
2061.003017,1.435904004,857.6371654,1.168416712,920.4392194,0.437504234,790.9500313,0.617485288,1674.427567,1.141841794,3949.622316,1.1797152,1
1999.253721,0.52944039,853.7842032,-0.639085284,843.2506568,0.360136722,836.9148806,0.720448876,1581.805472,1.095416759,3911.920291,1.332018963,1
1871.271897,-0.45403872,1024.558087,-0.330539597,733.7754779,0.605003628,843.2526863,0.741729185,1518.469844,1.153045871,4221.717888,0.949625673,1
2110.845837,1.631978166,1130.194613,-0.009494963,643.9798862,0.731116918,875.0012461,0.605599326,1438.210813,0.420353005,4109.052947,0.530898725,1
2270.542592,0.732837262,1094.223038,0.191302379,714.4968049,-0.489095028,678.2234653,0.407905749,1358.296743,0.673899463,4021.736174,0.519141907,1
1561.345294,-0.392877311,871.7487654,-1.002872183,410.8503048,0.835255387,557.3508427,0.039003386,1144.072666,0.420994636,3740.788624,0.591680528,1
2083.827647,-1.140294607,996.2939106,-1.065679831,1051.573146,-1.526773611,678.8681993,-1.157238873,1279.765874,-1.007883317,3665.155778,-0.395087959,1
722.698468,-2.104745813,433.1237882,0.660701788,391.3663006,0.93553109,521.3409312,-0.319016711,952.3408735,-0.076271662,3409.666865,-0.022792461,1
518.3149741,0.942145501,845.8289639,0.950470334,737.1198084,0.597469111,1029.927164,0.455294008,1030.862336,0.082253041,3374.97409,0.360364989,1
495.3225662,-1.068907964,415.7346115,-0.302873155,358.2710003,-0.316293294,524.5449772,0.353253798,972.6683778,-0.268681502,2617.481207,-0.110463693,1
705.2148141,-2.358247118,700.9631966,0.951939772,681.3845592,-1.203264375,849.1561898,-0.746473745,2135.630564,-1.905453238,3527.121173,-1.461124676,1
892.9909265,0.291401896,712.9252818,-0.883156891,625.9585203,-1.745482466,806.3704125,-1.514957789,1810.590612,-1.582474209,4072.792493,-1.369790852,1
850.6097484,-0.144718223,583.1108429,-0.632621744,635.4669665,-0.284838579,839.7980454,-1.394502405,1653.180866,-1.467931269,3943.005576,-1.506916155,1
575.3392188,2.62091103,350.3334111,-0.50047733,673.1592989,-2.548245461,882.0409447,-1.718234751,1721.870608,-1.552716913,4350.105728,-1.260168691,1
354.1886031,2.250160469,340.3147467,0.847412885,480.5508707,-1.98872643,791.8400518,-1.196568684,1596.455533,-0.687148894,4134.272872,-0.501037953,1
1166.985047,2.290792917,925.3533166,2.750129705,602.0697266,2.375781391,712.818622,0.349758409,1447.181331,-0.442650332,4059.347249,-0.710548372,1
1279.806846,1.708410263,835.0782064,2.053135015,852.0182061,2.541260824,572.7161807,-0.60797251,1353.41156,1.189199664,3843.403261,0.097173442,1
854.212939,-2.193813504,1027.633247,-2.128678418,1365.885441,-1.072672259,785.9088813,0.196068887,1580.23617,1.256347745,3917.373649,0.44183647,1
2461.597087,2.422702559,1964.12041,-0.458972002,724.5287315,-0.661170375,654.7513808,-0.935287693,954.4001609,0.328859884,3388.520231,-0.075494839,1
1916.478415,1.749633297,2171.342907,-1.969951619,624.6490143,0.373963714,1095.69245,-1.100484942,1064.658844,-0.309682356,3445.573446,-0.532952819,1
2022.587825,0.52613722,1988.164495,-1.158169684,696.6399493,0.493009197,703.7626542,-0.285417647,890.9310111,0.106788427,2561.469509,0.026830859,1
2322.08007,-0.363366953,1986.62968,-0.618672459,804.4657693,0.37395655,1008.573214,0.441149436,2061.584622,1.22456022,3465.670037,1.426977966,1
2068.740152,-1.323880212,1822.919619,0.017523939,942.0114789,0.493165688,935.366758,0.608250323,1822.685196,1.104983074,3935.594447,1.150239666,1
2148.761929,0.804415122,1882.127369,-1.306903895,935.7194605,0.835991377,931.3428106,1.077095633,1779.445511,1.100380535,3835.469258,1.310335686,1
2365.291846,-0.056932448,2021.799759,-0.745634127,614.2444276,0.426283733,960.188268,0.818643141,1612.021028,1.190707509,4174.420454,0.96666711,1
2592.381682,-0.950996149,1851.618087,-0.211769154,874.4905812,-0.073906167,945.4102094,0.376964271,1497.555404,0.721508631,4020.638875,0.613773914,1
2737.895584,-1.95863441,1574.931543,0.652941653,619.5135813,0.532267329,952.8159486,0.294612696,1370.054359,0.523608537,3962.991335,0.444118702,1
2075.803331,2.558688587,1541.826089,2.34214331,1449.033208,1.814657144,912.9194444,1.818958533,1250.198416,0.587573799,3729.751061,0.404976392,1
401.889964,1.393343627,390.8322836,0.102635014,561.8249865,-0.282870067,495.751992,0.676135606,1364.50854,-1.806152424,3755.668511,-0.73568859,1
166.1881069,0.854790617,423.355605,0.359338239,734.6331558,-0.477637202,587.8761816,1.094027747,896.4830796,0.183393256,3333.977901,0.11374403,1
602.7831386,-1.672781673,1238.719349,-0.579754565,994.7267748,0.375698805,974.4891564,0.703054188,1085.163256,0.579011096,3377.911052,0.654783396,1
970.2693757,-0.145825509,946.485185,-0.335786938,921.900275,0.189779358,401.1595295,0.54209011,667.6455619,-0.16411555,2376.959251,-0.055446432,1
1014.821922,-0.686181525,859.9398135,0.461470966,1005.77736,-1.703991322,860.1198784,-1.662726606,2089.365821,-1.922695794,3509.799639,-1.413688817,1
793.6072102,1.230350763,1123.944244,1.040186048,1059.843471,-0.97053537,799.3326463,-1.293463279,1748.052479,-1.700216885,3921.295103,-1.437986354,1
971.62304,0.311287826,1258.880753,-0.637114087,1145.554214,-0.37080065,787.4523178,-2.004958737,1472.555441,-1.999906665,3754.637741,-1.855839126,1
1008.802356,-0.369330476,1218.160753,-0.245250385,977.3777683,-1.017117615,886.6428184,-2.026941127,1612.234067,-1.593380006,4224.255402,-1.291063414,1
857.0904387,1.604027706,953.6510753,0.644606885,962.9061405,-1.079795589,876.5580293,-1.497712555,1523.620519,-1.479817387,4101.850221,-1.280557052,1
658.5679395,0.276814829,1131.889976,-0.654775532,848.8190078,-1.024842837,496.8623821,-0.703439928,1187.582912,-0.771749276,3858.292919,-0.580818237,1
887.5866091,-0.409144236,1198.901767,-2.411041948,906.7462575,0.574261908,488.7535181,-0.651523826,1143.088481,-0.248265447,3710.551346,-0.439963974,1
2746.999338,-1.200219874,2009.500475,-1.262243926,1258.837149,-0.381876928,535.646455,-0.889778106,1331.149666,0.555746135,3789.139332,0.189083038,1
1618.803721,-2.125101152,1187.508435,-1.371722923,976.8405543,-0.27486829,617.5446563,-1.664705578,1031.278324,-0.908415751,3375.226765,-0.514043092,1
1785.307571,2.50006398,779.3657528,-0.899973359,1303.6293,-1.024525192,801.0173762,-1.526382103,1175.171252,-0.807742323,3274.692323,-0.810120204,1
1633.045368,1.342623245,416.0931424,-0.86779187,978.4368806,-0.141073302,296.582434,0.29749056,522.6539749,-0.372422157,1859.146303,-0.225421395,1
2171.179957,-0.053320483,892.4774406,-0.355501958,1342.738101,0.895461629,731.9621594,0.843061237,1754.377853,1.091299677,3203.723502,1.355019779,1
1877.218662,-0.852971393,1040.269739,0.025858516,1153.208514,-0.195564708,808.546229,0.837838429,1451.546787,1.069877877,3602.05603,1.198097781,1
1759.533774,1.361651018,983.5262134,0.399133607,1104.530825,0.621126778,833.8396183,0.595994701,1416.967569,1.130254792,3743.893879,1.387576338,1
1943.055691,0.502222119,743.8583234,0.836612035,1161.243067,-0.38867595,790.221907,0.630094031,1328.099809,1.140264874,3892.667597,0.994617954,1
2055.403962,-0.380984865,639.0677326,-0.412462271,1362.411654,0.418364159,756.6879628,0.173114945,1099.37175,0.719391817,3733.954942,0.815011506,1
2983.160933,-1.200595642,1383.293968,-0.681490931,617.4967459,-0.097854192,566.9499439,0.300109953,976.2607328,0.662592305,3441.74207,0.533856769,1
1324.034192,-0.088184474,1293.630993,1.417088885,640.1671189,-1.05272272,387.5662974,0.269101283,883.5533852,0.063980898,3341.611164,0.051348928,1
1438.067512,2.127812205,1372.960088,1.986098594,682.9681627,1.051788963,368.9521506,-0.105761439,926.0551808,-0.356892123,3357.91897,-0.048490045,1
1340.321994,0.20812391,1025.091354,-1.711963778,726.4481095,0.039174496,427.102651,-0.068369411,767.2680878,-0.167210564,3234.615623,0.254304766,1
1550.216447,-0.239362417,1079.554107,-1.022125412,550.3375659,0.420969971,980.2453369,0.864444944,1107.019238,0.827680138,3372.817909,0.788609318,1
524.7516794,-1.866838393,877.7432927,-0.535978153,560.0474768,-0.230241993,321.8758417,-0.036021719,974.510161,-0.285014955,2665.165291,-0.127506577,1
1055.373577,-2.80708576,924.2307115,0.545195773,762.7994266,-0.995428574,543.3605194,-1.293443025,2165.383321,-1.623839093,3760.733454,-1.553575781,1
918.8460896,-0.153029129,967.3219139,-1.236509089,768.471282,-0.183351795,706.4341532,-1.825088299,1791.942677,-1.504261707,3969.296737,-1.713556605,1
593.5804741,2.455048723,863.2801605,-0.885995635,594.4965203,0.876053566,806.0388599,-1.922754968,1785.114543,-0.900069361,4075.578552,-1.400088569,1
698.9538669,0.471962709,645.4610844,-0.447012577,827.6340845,-2.043979715,796.5585689,-1.970590815,1845.986612,-1.36270323,4372.446174,-1.188062717,1
1350.984294,2.531646142,718.5648868,2.04470872,621.8505861,0.381065939,628.8815836,0.246070269,1429.559154,-0.677267793,3977.147951,-0.828606738,1
1626.6987,2.187815643,718.0424452,2.032676992,563.5808863,2.394651588,560.5597513,1.206744975,1360.432063,-0.427641863,4025.577624,-0.719617098,1
1635.573269,2.07863675,659.9007573,1.703469573,582.8607829,1.960048982,549.5605707,0.870665598,1279.500867,0.247368307,3863.968657,-0.138434427,1
1154.398622,2.56213881,568.8152766,-1.004306536,474.266895,1.389838623,580.3291666,1.349406799,1489.7549,1.059180596,3811.628042,0.248636596,1
1157.610913,-1.421789108,1816.935955,-0.653708598,551.5249304,0.662382884,565.0962682,-0.352190691,972.8446588,0.369579273,3376.030777,-0.127184628,1
1596.039583,-2.602274509,1550.889855,-0.008041801,819.2714936,-1.361954533,1018.872026,-1.582029618,1382.702221,-1.46482122,3393.846967,-1.216195938,1
1073.180028,2.819625586,1728.869978,0.585005892,497.2015038,-0.338977136,513.6402881,-0.006998569,980.4716199,0.688394763,2370.049635,0.01768082,1
1046.97411,1.290968254,1716.411985,-0.69483074,967.675082,0.596077205,658.5407821,1.03441335,1948.285015,0.862335081,3653.996083,1.03335883,1
1244.338545,0.627716194,1841.58934,-0.067435445,766.3438485,0.128642014,788.0728242,0.952281488,1668.666205,0.980247921,3916.457153,0.926951137,1
1155.321683,-0.02376384,1851.389204,0.428025469,668.8761308,-0.437068128,779.7845155,0.755409347,1717.753009,0.915037405,4092.425639,1.188815642,1
933.5781897,-0.988573161,1696.350786,0.952464722,751.5231174,0.799331591,834.8716932,0.827211257,1767.18457,1.350536737,4253.294635,0.75266566,1
1025.525179,0.781656283,1514.45079,-0.477340861,770.3403071,0.392004527,670.1043969,0.210652081,1554.378741,0.524361223,4085.902953,1.062818593,1
1643.443185,-0.262330522,1829.714342,-1.689179603,756.8350303,-0.642088783,616.2028611,-0.45313872,1439.49071,0.223422726,4066.296489,0.582253427,1
2610.063155,-0.377753323,1402.403678,-1.02180571,747.107266,-1.863051074,504.6757271,-0.233153175,1347.761913,0.028205702,3855.619843,0.36602901,1
589.6971203,-0.799429404,578.1956758,2.281961272,399.4970621,0.840571256,651.0533222,-0.623358226,1358.589132,-0.116755684,3764.553701,0.444592944,1
757.5743469,1.54718311,520.2909447,0.164568735,409.5994139,1.315146794,514.1256694,0.37643471,1013.895551,-0.232152378,3398.344134,-0.120528449,1
1274.469032,0.650843925,668.9000708,0.800271287,584.4143787,-0.545676079,1025.131707,0.65355511,1467.653352,1.583906856,3443.829998,1.088981002,1
683.8139987,-0.016964565,728.5192669,-1.005777195,592.1766314,0.140495544,631.8860693,-0.013297763,792.2491696,0.38338469,2461.665705,-0.003333996,1
986.5806505,-2.069246154,982.8897879,-0.511196821,604.3581102,0.498646613,1028.310321,-1.769766887,1448.807156,-0.884763258,3700.815491,-1.017377134,1
1239.193993,-2.65900461,749.7605776,0.610232745,906.2418285,-0.012653542,966.9384631,-1.702716946,1525.687525,-1.140012008,3966.068933,-1.089207684,1
1190.755353,-0.079634679,861.0781482,1.207567846,913.951535,-0.309328215,858.203814,-1.904947044,1689.183559,-0.825629029,4269.302666,-1.149291529,1
872.0100311,2.398958673,874.2171948,-0.418815991,925.5231503,-0.091874407,868.711605,-1.271389764,1573.942465,-0.985476103,4298.92527,-1.063088912,1
1012.477077,1.357234384,1043.371888,0.007984352,739.0862302,1.334269627,1007.096887,-1.400290982,1394.561407,-0.592699714,3846.984523,-0.050673272,1
1086.721914,-0.048261093,923.8845988,0.815757628,716.8047313,0.076479731,870.6617329,0.465119903,1417.232314,-0.4246502,4038.5908,-0.799052184,1
1649.300035,-2.203068169,1133.744283,-1.472223283,1184.533206,-1.282018487,695.476615,0.48080149,1296.339253,0.343242272,3748.480528,0.415732403,1
1235.407465,0.079292425,1204.950944,-1.125898925,776.8779074,0.593220711,992.2244189,0.534060603,1356.681899,-0.324929568,3711.991668,-0.513324297,1
1475.861395,-0.726132909,1286.484754,-0.732925963,541.2176432,-0.181687262,537.6243783,-1.161776894,1116.721065,-0.983674694,3429.276402,-0.635767157,1
1549.803183,1.610390668,1515.750091,-0.227491663,781.8055417,-1.467433657,724.6927735,-1.021453603,1847.492936,-1.823304548,3569.822163,-1.591137977,1
1767.976396,0.520687458,1141.424607,-1.597153952,584.6445691,-0.5289903,474.4963015,1.005212878,821.7799714,-0.165944561,2406.364698,-0.731564131,1
1787.935615,-0.413010924,1222.925843,-0.794411735,708.1255969,0.72671201,943.0698666,0.950860569,1412.542934,0.96850473,3625.046478,1.013477222,1
1769.041566,1.66168366,1324.338616,-0.357548493,694.8661376,0.594153259,883.1544659,0.706221003,1506.744703,1.216218314,3876.533613,1.214618282,1
2052.300407,0.736631773,1218.772239,0.066854855,905.5139923,0.451320026,836.3740595,0.688694684,1668.342894,0.887016804,4003.025966,1.100934347,1
2185.231523,-0.175230892,811.8806217,0.604803317,670.3731277,0.558528485,813.9772528,0.785329466,1621.245507,0.719440227,4299.13742,0.73964648,1
2035.510681,-0.91979447,669.1705866,-2.420161022,598.8083274,1.064841509,685.7195417,0.62551815,1478.114844,0.637236083,3976.03091,0.863297503,1
782.5317724,2.576344847,1165.476369,2.337869431,1012.899367,2.421851934,546.4555546,1.649652764,1325.985367,1.170295378,3791.379495,0.601166643,1
855.2712077,-0.143538729,816.3466806,-2.788970564,754.510031,-0.321593185,458.5384708,-0.302542712,1250.241918,0.7124018,3660.168564,0.219186132,1
770.6770389,-1.03665762,1200.461688,-0.727111172,1413.445115,1.806301272,794.3157118,0.532157265,1259.270793,1.297714849,3581.586598,0.746060667,1
1363.749628,-2.263165731,1583.800497,-0.115025095,1166.814976,-0.378310506,803.5618461,0.212867387,1098.018454,0.446683483,3358.876678,0.114218544,1
955.7494337,0.077757769,1904.791219,0.475677454,1109.033647,0.102927954,976.5193284,0.700207405,1928.281837,0.816432062,3484.062496,0.598568284,1
1312.341494,2.225354625,1727.318702,-0.982747758,1271.126564,0.81515917,771.883131,-0.356412808,1195.376721,-0.027659197,2716.943552,-0.05519674,1
1206.457033,1.391294531,1893.067581,-0.435173859,1252.339355,0.127168215,1065.962214,-1.117798927,1749.298324,-0.617024019,3954.500854,-0.894234305,1
1373.599629,0.389039258,1779.613565,0.167924339,1547.239071,-0.366218642,1005.641672,-0.41731162,1784.507573,-1.205104381,3995.319796,-1.157203008,1
1361.227433,-0.54250734,1784.676905,0.870814285,1317.492822,0.260442719,928.8095443,-0.93797355,1790.752543,-0.539749239,4207.346241,-0.402785039,1
