LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
780.2988187,2.229670591,781.1848534,-1.089784147,542.9837662,-0.158808433,730.0269569,-1.116282736,1100.505025,-0.28407047,1171.257642,-0.28414049,1
847.7871694,1.282307469,947.1298086,-2.276541012,640.518345,0.16600891,897.8249728,-0.902054799,1022.359315,-0.630634167,860.6673946,0.035898742,1
864.3041885,0.639684921,979.9779225,-1.899749848,382.1741408,0.532142228,949.6024602,0.041987414,1010.953994,0.051060005,834.1103178,0.129238497,1
1234.00608,0.327536335,661.733847,-0.567181149,690.7532802,-0.245743935,792.6759135,0.029989316,1036.30729,-0.123917838,817.6511644,0.434564046,1
1212.17328,-0.809606486,624.9296896,0.225813056,695.0478022,0.386261297,904.0139611,-0.927605645,1064.461406,0.123833332,886.4854458,0.11105454,1
1191.5291,1.213476197,801.4790453,-1.089727828,729.37236,1.083507053,862.710861,-0.929132446,1160.053612,-0.176638863,945.7896644,0.02146742,1
1058.916191,0.191404953,1123.963821,-1.828201736,770.6030991,-0.086325418,852.2144118,0.023184384,1049.886957,-0.974182145,896.8604765,-0.23075411,1
1002.933501,-0.268790102,1183.420174,-1.639298413,633.9977144,-0.057935075,814.1414394,0.021551888,964.0894494,0.127043476,904.1885339,0.352704041,1
1035.249381,-0.881993125,1174.022532,-1.127801285,584.4184571,-0.783243422,912.9232509,-0.529769976,1055.043376,0.789196523,965.5013519,0.647146866,1
1188.184601,1.36183644,1134.932239,1.611114008,573.8452091,1.213307055,918.6251578,-0.418925814,911.1299367,-0.727194528,941.0159962,-0.287181738,1
1190.736998,0.414541394,1088.217585,0.216156923,595.9705382,0.691281975,703.2567377,-0.352212432,885.7171339,-0.271267606,909.3143735,0.052420878,1
1236.619381,-0.517895745,1132.616737,0.739166055,581.8148619,0.051534538,657.7015836,-0.365953567,894.5573502,-0.523663909,1045.870391,-0.742229867,1
1013.380107,1.61632157,1135.461282,-1.164153377,681.9608566,0.07880726,790.207341,0.549487588,808.7001288,0.927797921,1057.826721,-0.280974594,1
821.3439306,0.786498602,1302.279713,-1.247925866,353.2902554,0.74814735,790.4929887,0.065736779,831.161763,0.727932671,1039.365832,0.386606776,1
886.7847517,-0.310944437,1275.851635,-0.611279022,465.6778223,-0.723574221,748.6794983,-0.384271201,834.0277241,-0.036118441,975.74736,-0.201033228,1
734.1093137,-1.209096851,1376.484184,-2.127698544,490.0068405,-1.355594406,713.6894262,0.458907968,835.0667849,0.386151722,956.270772,0.199164559,1
564.1939771,1.541264716,1277.725387,-1.442411468,413.011351,1.859127801,723.2831291,0.143999973,834.8885391,-0.490708887,983.9731279,-0.468609794,1
588.2332703,0.566748211,1192.467642,-0.697760195,572.0003032,0.97601302,694.1923292,-0.196337279,765.7838805,0.760757858,951.7649045,0.170377095,1
597.6704057,-0.275810568,1221.985436,0.012251101,581.563679,-0.937220847,702.3347933,0.753990472,830.5689415,-0.076929221,897.6914756,-0.44495938,1
708.6976974,-1.187613969,922.3753922,0.468865892,697.989211,0.756178906,742.1406461,0.896933399,905.4233915,1.057480495,957.3229927,0.431768718,1
822.2514847,1.223675271,613.202345,0.391506515,655.7915534,0.415816687,749.3379515,-0.594393131,987.5559706,-0.155578998,998.5596029,0.179113066,1
912.3358658,0.104822074,590.7021386,0.188454837,598.9123522,-0.284186641,844.6038833,-0.272855313,858.3460249,-0.845661227,878.144537,-0.373987374,1
698.0639194,-0.80800026,726.2706962,2.528472852,926.5930426,0.754206421,785.3462106,0.253790056,854.1424717,-0.705213339,829.3013071,0.083034485,1
659.3796785,-2.297836324,851.8738856,0.973156863,794.1211901,0.025268532,760.1294311,-0.468487216,907.3538721,-0.936248728,864.8001602,-0.633252309,1
503.3991138,-2.497856764,543.662187,1.594845407,869.5045332,0.031206651,815.8760134,0.109504521,934.3178824,-1.126340507,874.4549342,-0.870474913,1
443.4236236,1.088424743,781.2943911,1.067335418,792.0327707,0.696135331,731.9361277,-0.721938175,1054.044617,0.071888711,946.6100019,0.635343428,1
490.7158373,0.142790002,927.5449205,1.602296352,767.5408584,-0.108174666,728.0349634,0.194415688,1034.85535,-0.005516982,940.4629215,0.154597619,1
564.1617259,-1.299092795,636.8498253,0.348756547,710.673383,0.764231165,820.7915868,0.167551942,1025.191308,0.015997563,874.0848438,0.123931316,1
678.1679068,1.09875448,715.87452,-0.555200191,850.6445341,1.073181049,851.6218693,-0.237200686,966.2814173,-0.463898799,809.7621466,-0.312282121,1
643.9945535,0.192273681,805.2399208,0.481459967,815.7146311,0.714732369,795.0657319,0.646968304,932.1594964,-0.335656128,763.8096647,-0.334562194,1
637.1367457,-0.933501446,643.0678125,1.842009999,870.6465843,-0.185391169,847.8824178,-0.739666695,961.3878873,-0.1504307,756.9457016,0.458873192,1
635.6922418,-1.789905865,540.1499645,0.209976309,887.9217083,-1.372033747,694.7421833,-0.858561926,806.5863013,-0.36931856,727.2662152,-0.038166889,1
768.5634886,0.326218437,744.8748919,-1.034778724,960.8188783,0.081091613,645.8800634,-1.161570685,854.3110022,0.297107463,789.5451328,0.566587673,1
872.5422112,1.868046421,668.2272572,-0.450621674,929.1575541,-0.616177987,655.879259,-0.4755933,891.7092408,0.771861051,852.6292874,0.331296282,1
722.5763442,1.425055647,583.8175107,0.162443238,987.4260421,-0.002400823,651.2678522,0.069612884,857.0214745,-0.707023845,868.7879183,-0.751212833,1
600.32785,0.631716623,607.7236602,1.013789249,909.9897168,0.587566642,719.6812627,-0.056449879,683.9632104,0.574142585,791.3566281,0.182968524,1
524.4247189,-0.983028642,765.026412,0.041849234,924.7945806,-0.086740981,723.074541,0.126147129,683.2494781,0.631151155,743.719846,0.797700775,1
482.0038261,1.31171943,860.2491134,0.691319239,805.7311765,0.22041618,651.7287679,-1.198833528,758.3023942,-0.056606994,789.1161269,-0.149153727,1
435.0269788,0.325922967,661.0404317,1.766973665,1076.081545,-0.285102494,685.6471893,0.408221595,814.869249,0.138485772,819.6458315,-0.434418341,1
564.3447417,-0.720524302,809.0235674,0.589690608,965.6502276,0.325447518,676.4955257,-0.553796992,807.4930604,-1.777959984,881.1828826,-1.229721911,1
473.7255443,-1.575576295,758.1844975,1.277186464,916.4328091,-0.22113381,766.9627632,0.551369863,975.3307155,-0.026343831,970.870212,0.109556605,1
506.8766825,0.339106545,837.9803851,1.926796984,892.6269999,0.643148028,801.483995,0.206388471,905.7825057,-0.373179703,949.3696719,-0.251381178,1
721.8020504,2.510738066,917.2253881,0.508070485,956.528254,-1.216988545,871.9171241,-0.130990967,1034.151278,0.132790082,999.5081095,0.052026784,1
335.880332,-0.592576145,895.0370512,-2.581213836,1035.492228,-0.593095915,851.384126,-0.184549928,968.4637401,-0.447257062,1007.032008,-0.175286286,1
514.0213998,-0.236735716,732.0264555,-1.449894511,1049.500707,0.036136009,856.6187057,-0.115527107,1012.14012,-0.716868952,1080.693032,-0.446943902,1
815.0247264,-1.348214812,1015.28793,-1.039919151,970.6900287,0.62809508,862.7573164,0.386472862,985.9870545,-0.705545441,1094.368393,-0.457371028,1
621.5741068,0.871174001,1145.428963,-0.23779997,746.0475063,-1.675717445,883.4925294,-0.452939104,937.821392,0.038001323,1087.881805,0.210600806,1
645.0199707,-0.034992357,1316.730156,0.372109233,809.2134777,0.142725547,872.4413763,0.158188648,1120.420714,-0.939973543,1169.693473,-0.198351636,1
673.5311235,-0.882621038,1429.688967,-1.077744849,797.3352063,-0.551862653,934.5424004,0.42747053,1178.641864,-0.737369225,1155.687511,-0.616973784,1
837.614375,-2.096874811,1571.013484,-0.232997832,820.5473931,-0.04071959,887.7525756,-0.477281414,957.7135755,-0.454669956,1039.043447,-0.3234389,1
629.2231428,0.390558494,1436.773856,-1.605087868,1060.514897,1.443659419,809.9424353,-0.147176028,969.2606195,-0.300979954,991.9258165,-0.483795377,1
532.0826568,-0.28798879,1438.195122,-0.854156323,951.0911089,-0.39100871,951.4436885,0.331710913,1000.652598,-0.755864286,987.8663628,-0.589889631,1
181.8849204,-1.260505387,1481.69792,0.00586126,931.4491705,-1.035472344,914.1765636,0.185447096,1004.707397,-0.646556731,992.2889735,-0.336605828,1
378.0730603,-2.031556718,1706.095917,-1.446969186,942.2759246,-0.406774073,991.2097181,0.040185125,1008.774832,0.520718267,1032.475417,0.772190592,1
507.7627249,-0.079275801,1557.713861,-0.88354901,1019.232881,0.396378949,1026.279754,-0.777577848,1198.026305,0.072959999,1111.64717,0.19637936,1
1121.030749,1.594975206,1209.850074,-0.145872781,1091.30635,-0.346323079,1044.76263,-0.228089893,1082.557066,0.32914742,1053.31601,-0.205574466,1
1273.332593,0.848715533,1078.642444,0.514994556,1267.779308,-0.621371359,1073.565185,0.222308728,1197.660617,1.268470524,1061.945176,0.915864672,1
1223.307309,-0.082370662,1215.134346,-0.792301736,1015.956994,-0.084781417,1170.026397,1.179050899,1022.892867,0.208524621,1004.35647,0.3073931,1
1322.910745,-0.862337232,681.7294775,-2.267520558,1115.447214,0.529371756,1086.769783,0.397418272,951.8744717,0.615576604,970.6613115,0.327804948,1
1254.768797,1.222981411,426.8077421,0.317451042,959.335964,-0.146659483,1156.97906,-0.510009998,905.7404789,0.914392556,973.6517983,0.22716009,1
1328.2584,0.200293805,560.4743788,1.140067255,976.0984215,0.297806488,1017.791784,0.626221239,1002.794356,0.019178296,1007.852369,-0.647987262,1
1710.562246,-0.596257602,366.9591175,0.717822844,1272.385288,-0.346341907,961.7255928,0.834059197,1115.017825,0.703342399,1112.595015,0.224424637,1
1449.143732,-1.316728672,450.9772938,-1.427647212,1367.546113,0.260640276,970.8985894,-0.194336406,1024.40173,0.028346177,1135.559732,-0.290080113,1
607.5665062,-2.550410688,1041.437262,0.372056173,1071.516093,-0.399102289,976.5018798,-0.43481854,933.0736827,0.81049116,1099.797751,0.104255874,1
781.709844,2.232498829,1264.638186,1.0272397,834.2035114,0.422126064,1010.577768,-0.079922091,918.8139779,-0.878618694,1196.489765,-0.592078297,1
745.5386343,1.144548779,1225.720469,-0.443404386,999.6129527,-1.415924096,948.8130738,-0.302303186,817.7412483,-0.688477759,1120.09205,-0.318189735,1
843.8546787,0.239519534,1160.110953,0.072852224,956.5352813,-0.741841617,962.3771065,-0.489414216,937.9833926,-0.034096316,1215.818715,0.411954318,1
796.8561481,-0.695065731,1162.212054,0.794787408,969.6597608,-0.187213522,955.2738209,-0.095988829,952.1406813,0.037382891,1217.713605,0.296508672,1
597.051656,1.745384762,1167.529373,-0.193228576,932.9984174,0.456271679,969.2785899,0.094001058,920.3087505,-0.240361388,1153.268292,-0.093022124,1
470.0565369,1.640561481,1295.833568,0.21848874,1015.06431,-1.293180666,922.783565,0.182761537,875.0527927,-0.00604697,1108.75691,-0.063845506,1
504.3714921,-0.612865173,1279.408291,0.501536353,1014.012905,-0.426799895,1175.228175,-0.745444882,776.4140774,-0.386433897,1033.616316,-0.47396465,1
842.6193735,2.60000182,1337.521968,0.900299042,1003.899526,1.321450914,931.9330186,-0.492767471,725.7196137,0.300145744,1021.813821,0.067278578,1
484.7566228,1.594001599,1598.76983,-0.644183596,1100.10311,0.712196591,1046.082958,-0.304950802,860.8486889,0.770567427,1089.643489,0.574568648,1
469.4750345,0.055096732,1644.440428,-0.144732873,905.6835498,-1.329240361,1031.763789,-0.164728144,863.3972009,-0.055415035,1100.028884,0.236143585,1
535.3523323,-1.328805805,1438.667252,0.491857931,1002.406617,-0.61082406,936.1777143,0.285795871,771.791966,-0.190610285,817.118318,-0.211214911,1
585.1802166,1.064938585,1127.400204,-0.986063954,1314.318532,2.154705258,869.1582981,0.230629509,967.0456462,0.889656887,944.6598513,0.153254197,1
722.7537807,0.406530275,1161.622437,0.492446039,911.0596342,1.840768616,916.7052744,-0.202248417,894.6425032,-0.047598097,810.9119686,0.330732905,1
596.1728651,-0.421932213,1156.588542,0.91941898,697.2573428,-0.38896153,1012.211766,0.481520902,915.1976969,0.919897757,812.525399,0.751235739,1
919.685888,-1.471712599,1216.692378,1.38948523,1227.89367,1.296411466,967.0093944,0.320289423,809.5507119,-0.936896738,782.548826,-0.104601944,1
1073.155724,-2.479846695,1171.935519,-0.133978737,1113.519939,0.69297862,1041.095073,0.112630518,890.8983855,0.373308802,814.9598524,0.377034096,1
880.830064,2.433767427,912.4749223,-1.617022965,1162.583861,0.03308661,942.1957264,0.200906296,839.7914957,0.609686478,795.3846963,0.623191481,1
729.4456958,1.449610178,950.418372,-1.030830889,1208.183554,-0.712137811,975.7927862,-0.548220562,981.9415508,0.162145231,863.9780168,-0.382707324,1
773.9015883,0.527904341,992.5122554,-0.471284039,1087.376267,1.137258177,1011.736479,0.347469774,929.9128769,0.561487052,804.641615,0.339470737,1
745.3810557,-0.391567577,940.4845926,0.037554688,1041.777705,0.555564179,1023.398917,-0.187960406,1013.874601,0.11303408,851.5225101,-0.235434106,1
1057.972985,1.902398914,884.616194,0.818282687,1029.705295,-0.014935047,1035.570587,0.44828502,958.8620474,0.512192938,753.1201812,-0.129006702,1
544.9613505,0.081683466,837.7334519,-1.289510082,1011.269271,-0.724905492,949.3494962,-0.519404858,943.7822059,0.369453971,799.7412925,-0.318257906,1
564.8286887,-0.944921204,761.2912401,-1.237130579,1019.78688,1.60593449,1051.161835,-1.115624877,1056.273886,0.051917788,890.4871473,-0.131298592,1
873.5553435,-0.353475712,696.0365521,0.028485259,890.2913029,-0.749199897,1069.557767,-0.44488678,1069.273752,-0.411642941,911.9677275,-0.276446741,1
743.5112595,-1.54056296,552.2086381,-0.871057978,703.2379287,0.35916888,1093.386666,1.000754531,1144.283534,0.505449733,1014.902807,0.333006632,1
679.049308,1.742130759,672.8338323,0.525781453,689.5211087,2.345726409,920.9623258,-0.66182397,1363.065064,0.973110821,1218.093704,0.119169948,1
839.2559092,1.018463831,751.8806321,1.188157852,783.1826004,1.360699397,943.9740622,0.448558132,1234.425357,0.119334707,1153.785298,0.37422624,1
678.5821226,0.746306854,665.2962825,-0.099862468,606.8326887,0.108783159,868.2215375,-0.20345129,1164.280873,-0.019561378,1108.361789,-0.33961362,1
676.3150529,1.297766214,783.456896,1.160824683,689.7701028,-1.306491105,931.5603517,0.661800096,1200.328192,-0.037036745,1085.173381,0.14757549,1
677.655764,0.48777613,914.1574056,-0.271020077,618.9259422,0.613971329,963.059087,-0.62730846,1253.963179,-0.339503206,1089.920916,-0.004204788,1
689.0306321,-0.511339802,943.6870814,0.319286196,651.8401998,0.097299059,954.5603483,-0.41492127,1170.194168,0.535324041,1021.480131,0.320620412,1
660.7870769,1.172079719,981.5333413,0.485078287,779.9579959,0.734864007,970.3870766,0.438148637,1212.86068,0.560422588,1141.112193,0.637826326,1
714.1897257,0.484547897,965.9666441,1.279662989,976.055057,-0.437982112,814.1496411,-0.876199728,982.734839,-0.272759549,1052.132659,0.007790977,1
402.7160483,0.374172793,1032.846446,-0.076536159,976.8642618,-0.955310901,835.6129513,-0.712575314,962.5184474,0.039297177,1053.195275,0.008651106,1
480.7053224,0.048936426,1061.929114,0.667296336,873.3233512,1.051432558,870.7450168,-0.00741484,861.3586977,-0.614863995,995.1299097,-0.545682461,1
874.2129462,-1.442403791,815.1269716,1.498729432,830.1684578,0.115196993,721.0542384,-0.559972757,550.8910554,0.492354095,829.0820079,-0.169310378,1
808.9014283,-2.073454786,775.9659884,2.172730989,867.6717364,-0.423523281,722.6724732,-0.240632242,637.2578074,-0.908947528,882.0640286,-0.458162332,1
598.565101,0.364633196,853.4710387,0.75075959,873.5015189,-0.889155498,844.5036454,-0.946770752,720.2659264,-0.046182822,931.6187001,-0.264511771,1
377.917978,-0.576401664,735.8332299,-0.796741093,827.8363859,-0.238270688,924.6771828,-1.039321242,901.8677172,1.111490304,1072.242945,0.818953471,1
662.9393288,-1.135932592,814.550778,-0.148301864,857.7598441,1.402790351,923.6277783,0.778881515,908.5013561,-0.085469848,967.1530835,0.038151196,1
425.0940154,-1.161210745,1010.150879,0.584375663,794.4146892,-0.645903822,917.5330536,0.387236131,975.0894626,0.650224417,1013.539866,0.661168941,1
649.3072621,0.110773782,862.8844819,2.231780644,664.3169943,-0.300572738,934.6704034,-0.763781311,901.491106,-0.53875854,836.4589029,-0.162234041,1
222.9918063,0.516191777,468.5534899,-0.451933757,982.1245666,0.384635356,860.6065413,0.185061257,810.4370967,-0.278560939,812.9912205,0.128600296,1
612.1605609,0.030504924,765.7914986,0.202212025,882.3866716,0.91032141,835.082549,0.197376593,797.0481721,-0.250182284,824.932717,-0.334081808,1
239.1539124,-0.527290724,718.9497223,1.153697659,913.1555057,-0.975850378,833.713938,-0.000932043,834.9070087,0.49029046,833.3173505,0.630016084,1
266.8148847,2.648896437,859.2480862,1.934898021,891.8785763,-0.374903967,858.6090339,-0.342741239,804.2790562,0.396207937,784.098967,0.16704622,1
383.6766197,2.742269696,767.9300299,-1.083586364,1143.737265,0.024208581,841.3910957,0.823690076,761.3168581,0.093909101,734.2996191,0.620234074,1
408.4339975,-1.985065829,1133.359867,-1.074216759,914.0917575,-0.190868906,818.6992789,0.378686505,699.3306315,-0.278894372,734.1529685,-0.509658211,1
579.7301219,0.008333763,1089.110914,-0.946837801,718.4262017,-0.992816696,808.1955825,0.041410174,882.9767334,0.691258296,851.0520597,0.685980455,1
491.4174615,2.051021985,1297.006975,-0.084848189,1128.474511,1.287792355,866.4857835,0.105373051,1068.643289,0.175546885,943.4728186,-0.358028843,1
607.6379658,-2.312636348,1370.188741,0.423884423,1203.292565,0.575315969,776.03013,-0.350394752,990.9707068,0.908812605,936.6964826,0.392549744,1
731.0686321,-0.194518482,1382.888227,-1.069175023,1112.321618,-0.017112957,785.369898,0.027253017,1091.938516,0.862399842,1011.235199,0.630518898,1
942.6866237,2.238063791,1352.491131,-0.487900601,1066.401937,0.596861954,794.7786218,-0.324348233,1046.593907,-0.611918966,1024.127365,-0.319558688,1
657.5348539,2.058322017,1405.754068,0.143339918,1001.546397,-0.120596272,791.4009788,-0.204850383,1092.77492,0.174043541,1131.595665,0.473016575,1
415.092238,0.814962903,1479.670557,-1.195968456,1104.565033,-0.413407269,804.3591516,-0.070697588,1078.228778,0.475797723,1130.956736,0.432504016,1
385.2436871,-0.070589637,1475.560315,-0.537933907,1015.596038,0.138677724,835.6149168,-0.013677074,1087.752995,-0.591559474,1151.964342,-0.402071195,1
674.7035457,-1.126079037,1411.079581,-1.907884691,1177.719825,-0.384920997,837.8075507,-0.588203445,1317.114805,0.05480298,1265.198536,0.366486776,1
544.8495057,1.25423998,1147.765285,-1.428714654,992.8436239,0.343887783,873.3083719,0.081896494,1313.6593,-0.604117155,1290.111271,-0.370586364,1
601.0236547,0.658383056,1084.39769,-0.623284821,716.1233876,-1.836656945,949.465686,-0.172088271,1211.755167,1.29555147,1245.121199,0.757814089,1
535.6479065,0.735407883,1039.601873,0.333190363,596.6230233,0.842913699,845.9006381,0.267012464,1094.643916,-0.305415078,1181.161732,-0.219285985,1
521.3909827,-0.74479995,1036.098527,0.506438853,639.928361,1.470826557,814.5688681,0.745816249,1068.268214,0.182435849,1232.892414,-0.365808812,1
631.9622213,-1.062728852,1129.409594,0.840221613,593.9885067,-1.09956507,736.36243,-0.206457809,1064.996114,0.4550688,1266.237545,0.196426462,1
801.1814017,-1.923154874,1087.709716,-0.523133149,681.584556,-0.47349816,709.1093064,0.272353289,1037.861721,-0.010795345,1180.398722,0.051674284,1
690.0860896,0.304390647,849.1590091,-1.941602108,808.1979614,1.201260286,720.9298492,0.878108315,999.2972691,0.917087914,1083.8309,0.672227926,1
960.3833494,1.858500943,687.8602352,-2.425215024,999.5130772,-0.861318015,810.6459018,-0.62371709,946.0801343,0.983753912,1056.967587,0.734734716,1
882.1150003,0.815660376,683.6856931,-1.489607975,979.4039739,-0.20771228,856.6958776,-0.756487477,995.1827961,-0.868608385,1029.707362,-0.38475873,1
