Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,,highalpha
52.59348035,501,445.7086695,2.129622171,660.3253286,0.514355606,477.7606614,0.307941365,520.3623903,0.791821851,923.204346,1.178352422,3323.794362,1.108250342,OOOOOO,,704.9144251,,567.5757288
52.69545388,502,535.119242,1.220574042,563.6640915,0.496574211,552.6191739,0.817174098,543.6999336,0.716927858,860.1968537,0.919211094,3286.46125,0.705120616,OOOOOO,,,,
52.79343081,503,478.6745953,0.819854368,489.0154291,-0.864321905,300.7249029,0.418177644,351.4556676,0.942356564,754.2167379,1.300282316,3538.071959,1.198261707,OOOOOO,,lowbeta,,highbeta
52.89643097,504,406.3530872,0.200606982,523.6887671,-0.423872034,294.837925,-0.159765578,302.1239208,0.763996889,665.5048079,0.776828612,3360.019668,0.50083239,OOOOOO,,499.8332752,,509.1173442
52.99810386,505,313.2189457,-0.651875788,403.09114,-0.375036394,302.5326056,-1.504774981,249.9961583,-0.175927185,511.4742753,0.2008956,3236.027166,0.234856114,OOOOOO,,,,
53.09641886,506,241.3025973,-1.400975319,176.9040389,0.014313597,146.835608,-0.236608472,267.6108954,-1.485645155,506.986605,-0.487318195,3180.550772,-0.010792079,OOOOOO,,lowgamma,,highgamma
53.19902468,507,679.7837137,0.198586446,275.2624074,0.743756746,405.7346346,-0.387832473,465.3485925,0.540414734,815.263678,1.077828166,3249.185227,0.901928329,OOOOOO,,805.7827085,,2865.060125
53.2939899,508,513.1800364,0.134920031,211.2261479,0.36652068,319.6225554,0.432000746,402.039663,0.700050957,779.0877232,1.24325285,2951.94052,0.859720766,OOOOOO,,,,
53.40032673,509,366.1477184,-0.580927533,298.8133179,-0.680834205,320.6151517,-0.139628091,290.2830751,0.224291904,891.6193219,0.962652409,2326.457009,0.407336848,OOOOOO,,,,
53.50202012,510,366.4963185,-2.89411988,473.266575,-0.224827875,346.206439,-2.378264594,420.196867,-2.110211737,698.4473932,-2.131280112,2046.624697,-1.916670943,OOOOOO,,,,
53.59670234,511,158.3698439,-0.042719378,394.1129003,0.526180525,246.3537511,-0.890354933,270.699081,0.205412038,354.7940975,0.531638445,1788.952562,-0.102913892,OOOOOO,,,,
53.69494677,512,159.7635082,-1.001722794,392.8440055,1.154667449,245.3304694,1.005324564,270.8456024,0.294060382,355.186602,0.817031161,1789.215935,-0.100968431,OOOOOO,,,,
53.80528569,513,246.1090085,-1.632014136,377.595623,-0.396694879,250.6160441,0.42161794,270.9565824,-0.073841296,366.5834441,0.480423489,1805.52362,0.227597175,OOOOOO,,,,
53.89567661,514,641.6924685,-2.887015372,462.8445911,1.052390583,683.4156415,-1.555400239,679.5412328,-1.932344788,1161.9566,-1.889512997,2687.238545,-1.252801831,OOOOOO,,,,
54.00628042,515,456.5073698,-0.155704849,340.8996923,1.293098492,390.7795836,-2.278383195,497.5055386,-1.805666713,907.7519327,-2.004235096,3016.479555,-1.304763243,OOOOOO,,,,
54.10432887,516,495.8669291,2.227985586,541.4991137,2.205581017,379.5540986,1.338927935,425.6781781,-0.484843686,717.127943,-1.162543396,3117.87452,-1.027668746,OOOOOO,,,,
54.20717311,517,446.8125317,0.10944157,411.5573163,2.671020042,325.5187475,0.322125232,474.5933793,-0.811086145,674.6830566,-1.822290211,3068.218024,-1.448029671,OOOOOO,,,,
54.30887008,518,265.8558592,0.133248531,249.200994,1.148136038,253.3025601,-0.628113416,338.9993479,-1.176816682,560.1735939,-1.362750069,3061.470183,-0.923436646,OOOOOO,,,,
54.40786743,519,294.7694873,2.279149139,277.9561047,-0.85107378,239.4815839,-0.663513498,306.4375631,0.003837998,485.5957877,-0.896278407,2977.254045,-0.751833248,OOOOOO,,,,
54.50986123,520,532.669485,0.944723097,203.8787979,1.071933689,148.6236406,-0.108465306,313.0461457,-0.06006086,430.7083848,-1.130548312,2952.331006,-0.393513711,OOOOOO,,,,
54.61184001,521,202.7853613,0.360491257,455.858267,-0.668682396,408.6687341,-2.556189476,417.621759,-1.879711387,602.3573015,-2.064986652,3014.486832,-1.437723749,OOOOOO,,,,
