Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus
53.81490206718445,501,1087.714662111911,-1.172885244730728,872.4103077227797,0.20961485047166195,773.6621282002492,-0.17938189835220206,756.2693050872388,-0.2938122621911379,1010.3086872449929,-0.10854078169325687,2028.6174010968418,0.8771497091538921,OOOOOO
53.91368651390076,502,1193.623620208583,0.5841750299739656,872.9106158128179,-1.0174614447990125,603.9760443431157,0.30419793764301106,493.8764670121278,0.1659425586209682,514.2426640447358,-0.07355219189815845,1503.0085275523659,-0.11918628447002759,OOOOOO
54.015716791152954,503,1282.9443265883795,0.003592857151219375,961.7617243605833,1.2974079835815056,702.5099372130333,-0.21047831920085494,775.9367292173356,1.1071367481291636,1019.0419982630804,1.6885211852322122,1980.0491241195598,1.4548019047411849,XXXXXX
54.11470174789429,504,1334.6805711696995,-0.49134364455859697,835.2141181615956,-0.3280938427677064,669.9284936077977,0.2822278157280941,775.3798094851027,0.9266077965365521,1263.6123399895566,1.267267983995139,3006.5492476661893,1.2043124861497487,XXXXXX
54.21667122840881,505,1072.5409317752021,0.216193033761786,961.8365767329759,0.43791718344651853,748.9291560841027,0.7663538424088874,690.8945580748485,0.5491115492684101,1044.4095721339593,1.1804337031911576,3006.4926897466644,1.313472125222426,XXXXXX
54.318636894226074,506,1011.7958101875411,-0.5580707541644883,1040.1780475909782,1.0842177259601653,539.7240752111699,0.22374022581385566,596.7006554118262,0.5454115473603657,966.1187481471844,0.762150679430442,3138.985051312558,0.9178760789360684,XXXXXX
54.41763925552368,507,1703.6198027470173,1.780931985346037,1338.1205295698262,1.7747222011028458,689.7282106378836,0.0950808254683699,338.4081085093543,0.7216627609670898,707.1368022185266,0.1576545810297209,2995.630254346418,0.38620431398904576,XXXXXX
54.519615650177,508,1122.0103610608808,-0.2384812934496698,505.90228836408295,-1.327656937164207,460.5573977129625,0.18263433022181771,310.2686712697388,0.16999500996697506,640.0809023884804,-0.6913448734233155,2929.4499605711517,-0.6097053737087336,XXXXXX
54.61199426651001,509,905.7752815573564,-0.8938895997602841,495.2084461231516,-2.160811076472246,412.94654788777723,0.115097111516635,397.0465837833876,0.8799835509679533,662.178311839495,0.1911677416188751,2924.930368998656,0.03677106473904992,XXXXXX
54.72053575515747,510,818.335543766301,-1.3879414587169672,394.62134463918073,-0.32496399968602696,634.9891816153931,-1.665199570396458,397.6725119430572,-0.1547930003204649,689.2412047538681,0.9161521997413391,2936.6911777257833,0.6119594515078525,XXXXXX
