LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
471.1166322,2.399783969,315.0961815,0.260122168,284.3048005,-0.718857776,242.3528443,-0.220882841,262.4974081,-0.076308741,304.4010666,-0.253217644,0
515.4930606,1.380148422,294.2584087,-1.284166809,273.2256147,-0.149279507,230.1513855,-0.675418182,254.0218911,-1.204414192,282.2334927,-0.413646243,0
547.3342174,0.496745154,280.4531436,-0.614624331,299.9449244,-0.65658051,206.0230278,0.616800141,227.1998248,1.206155181,254.6965258,1.073446837,0
507.8746011,-0.427709962,317.3317741,-2.493852411,283.4827966,-1.183293567,224.7319579,1.13281151,203.8289101,0.579588764,243.4538997,0.164944038,0
522.4541123,-1.290501343,330.5356329,-1.797784385,295.3368309,-0.500610788,212.0770758,-0.488001116,201.9761568,0.037128413,249.9289336,0.450946325,0
620.006697,0.852141655,215.2668604,0.132751722,303.0510148,0.089665557,189.9009347,0.585925158,230.3967013,-0.128119722,265.3897199,-0.4151153,0
517.6236733,-0.133282482,265.6826492,-1.335816114,355.8970325,-0.535265414,208.1292015,0.928993599,215.8858568,0.421071569,274.4261652,0.115526409,0
331.3465297,-1.023814348,375.4395701,-0.878678854,311.2501106,0.065314784,162.2534453,-0.092201412,153.1639169,0.26202601,253.8774714,0.610849472,0
396.5859086,-2.091821176,501.7813742,-2.181660071,261.7832322,-0.228328438,207.1787565,1.140934529,168.4980532,-0.353915642,288.2592986,0.166264265,0
378.6024974,1.339809885,299.1029086,1.02164546,234.9946169,0.886938357,207.5427276,-0.266662679,192.9995472,0.837536749,287.0225032,0.486148933,0
296.7733814,0.281431638,300.9546012,0.783380119,269.7700446,-0.480817884,195.6511192,0.437122097,189.7846229,0.569554996,276.9830335,0.595180066,0
281.9855617,-1.016881037,369.6143801,-1.08305242,287.0713823,0.783638975,270.1089801,1.051867391,256.9349371,-0.305827961,313.4716839,-0.044559189,0
527.2314157,-2.425921711,423.3798509,-0.935302441,307.7223572,-1.168023428,279.529162,-0.16639885,252.3497854,0.464671609,329.8315738,0.270931012,0
401.7060304,-0.35374245,359.3035722,-0.090412271,285.8048659,0.585075813,259.7894447,-0.561526036,253.0592703,0.253556199,304.2524246,0.571664011,0
426.0735324,-1.291023219,355.5147087,-1.55470019,286.9253662,-0.211965448,306.5650016,-0.435747555,282.7044183,0.050181287,292.2319833,0.272927997,0
585.8520823,0.088251808,339.1240062,-0.239548611,440.5661613,0.728670109,407.4144861,1.513162022,363.2144798,0.582994952,363.9700159,0.291862019,0
832.5691749,-1.087841716,474.6728395,0.491362272,534.5667006,-0.41326354,330.5106357,-0.590271284,323.5066864,0.181203373,320.7877493,-0.153316982,0
896.7503084,-1.815519411,520.9497276,0.990916334,514.4816083,0.246917801,338.2117774,0.014179432,317.4599321,-0.106392893,298.6472955,-0.227986643,0
861.6143974,0.447317819,575.0896735,1.52544158,418.2625334,-0.393707768,331.5510811,-0.108886986,311.0725103,-0.460333968,321.4303471,-0.400704284,0
864.4217902,-0.538815967,597.8713898,0.11578122,433.3333797,-0.813304815,364.3463423,0.877617012,295.6861036,-0.525251192,326.8012625,-0.617424424,0
812.3525086,-1.471590893,566.3334352,-1.509295815,450.2543012,-1.497020292,362.6294166,0.116581041,295.4007247,0.126267863,327.907291,-0.015933536,0
844.0287157,0.759618322,543.7685096,-0.857960253,416.3007762,0.483089667,329.8009132,0.51748959,302.1961461,-0.846421617,326.4200264,-0.798490513,0
720.8860089,2.607496305,555.4502473,-0.02229682,485.6715168,1.150974849,357.2649177,0.708009533,253.8661992,1.114355943,285.3303368,0.410140097,0
709.5458753,2.141867962,567.7289133,0.440941231,442.364825,0.485812056,358.8441456,0.7054403,281.1525974,-0.240905792,304.3144469,-0.260198947,0
866.438297,1.467283271,492.2743462,-1.014608319,404.0919104,0.919848559,395.7751317,-0.011410042,270.3319842,0.625057405,298.7849981,0.154620118,0
240.5541853,0.561258701,492.4083149,-0.983157536,161.2313921,-0.727145866,323.0214705,-0.522667997,248.5226316,-0.346937246,292.7321325,-0.815965727,0
438.2854792,0.551266069,377.5678393,-0.175226456,141.9248557,0.691214623,323.334703,0.529937455,242.9924278,-0.4546835,254.3455781,-0.777852901,0
586.6003429,-1.554929604,502.0788054,-0.034216537,175.8580992,0.063918209,322.3424738,-0.240273128,220.5195236,-0.658531296,249.0029482,0.076844637,0
583.8012298,0.624476748,524.2117282,0.555058893,182.0673978,0.640212953,295.1467746,0.136922505,206.7160814,0.448458039,209.1486081,0.148052403,0
522.1828376,-0.438296055,544.9910123,1.207350509,186.2156625,-1.331979006,270.3788551,0.149576232,205.1901264,0.027869956,242.7009021,-0.181671553,0
558.8086923,-1.146562315,515.151635,-0.297279726,185.0176512,0.615641266,276.7471381,-0.236759701,199.5379827,0.513087955,239.2839838,0.080876185,0
495.9425522,0.603365308,472.4666053,0.281013353,181.7904247,0.040358404,263.2612951,0.654772495,173.3432133,-0.102464049,236.5721914,-0.400079712,0
498.4549859,-0.319437498,477.0487483,-1.161877155,176.8785806,-0.347904207,238.6155023,0.665071843,162.445124,-0.723695675,246.4438611,-0.199885092,0
544.6189512,1.81333629,468.9134158,-0.485020557,203.3664663,-1.4860966,218.2343718,0.392556572,196.9921306,-0.118532579,279.4970131,0.111728329,0
452.8815207,0.652273512,511.8721259,-1.89991509,280.329833,0.240423574,227.3329347,0.064889957,217.6985153,0.039836149,300.9791261,0.333538081,0
689.384505,-0.189947098,525.0631093,-1.117011551,244.3344565,0.855749009,248.2657772,0.008715676,222.770683,-0.276141767,308.8342377,-0.325221916,0
559.0139795,-1.971560898,476.5777834,-1.274177473,370.969413,-1.282151675,259.8344996,-0.642884753,210.9999438,-0.104456224,325.1114159,0.205075148,0
486.9779579,2.102825922,166.2209163,0.968013212,257.5406673,-0.332550346,194.8583682,0.055028429,225.0084781,-0.442445602,306.7608535,-0.31642912,0
759.6323617,1.062098934,301.3732638,1.334606374,399.8583528,1.363311049,219.6011141,-0.173914591,226.8198013,0.988032571,328.869521,0.957439261,0
422.519805,-1.013698995,214.6069466,-1.61364049,322.5512242,-0.108588307,207.7300027,-0.065710881,245.4765261,-0.54747634,306.4252455,0.291072722,0
354.6689463,-2.05594367,197.1859739,-1.030201652,296.1216985,0.302291976,234.303593,0.237053863,277.692387,0.933294144,302.7850233,0.434559846,0
369.7800183,0.673596247,341.2323217,-0.172685853,269.1730086,-0.328359712,232.1319474,0.036711132,274.4376149,0.231425993,272.2346489,-0.137905346,0
389.2738698,-0.432739076,274.1792157,0.538396388,372.0872736,0.531234214,243.2716834,1.325598823,240.8927295,0.542215626,254.8480019,-0.340773429,0
408.8437803,1.332198232,279.7232453,1.056248014,395.8346587,-0.092839862,217.8149764,0.563376382,216.0176601,0.472097038,252.8971749,0.246500271,0
421.6365574,0.123346292,267.2723145,-0.415272293,327.4076274,-0.236220361,245.6716217,0.241974553,242.1258876,0.111728061,258.9449237,-0.108717318,0
440.442819,-0.967449932,271.4851844,0.544511643,366.6267218,1.508204047,248.4849145,0.722504109,256.1097803,-0.780133219,283.0861478,-0.880705402,0
635.4605077,-1.691408412,434.2995411,-0.714050659,319.4749587,-0.205349969,244.9573849,-0.307550821,265.6632992,-0.507405381,290.3005961,-0.913941337,0
625.3851821,0.226556571,492.3173657,1.436240615,467.9732294,0.694612604,226.9910432,0.745954781,238.7185908,-0.27582482,265.3355348,-0.332478717,0
616.6328135,-0.671854214,481.2623798,-1.914667268,373.3451872,-0.058582033,237.207772,0.222628938,255.9271097,0.514058865,287.7229142,-0.060053363,0
556.8413843,1.486775521,465.1286837,0.10254784,385.2928361,0.597639637,208.8504795,-0.032458517,216.7395319,-0.139534592,267.2110523,0.113869478,0
589.9054044,0.705811459,456.0408542,-1.333401143,366.9276474,-0.120848215,226.8160836,0.293641357,211.4713521,-0.282836552,265.9435946,0.254617244,0
740.5124689,0.22960195,547.61568,-0.955834018,294.1861995,-0.218136427,218.2595764,-0.133600137,212.411479,-0.631049617,258.1268174,-0.245501681,0
748.8783208,2.323747398,553.3284005,-0.216042623,319.9400247,1.813188018,216.5599848,-0.460649063,221.8925938,-0.912769258,269.7587237,-0.607466702,0
462.496183,-0.928503497,620.2963893,0.161086371,334.8495518,-0.045037663,306.1488471,-0.751767213,258.1632648,-0.360215156,261.000844,-0.105295219,0
632.2261657,1.226025481,589.2689248,-1.520234782,307.8840952,-0.845516081,249.656767,-1.123643343,206.8691713,-0.085120504,215.2260168,0.68285929,0
614.2895573,0.447523632,555.7954208,-1.425159752,311.545254,-0.210962023,257.6552225,0.299470943,212.4216309,0.338967099,219.9454353,0.230292979,0
598.8252257,-0.575016226,447.8757892,-0.834127035,358.8441753,0.316934779,216.3731943,-0.683013054,259.2718623,-0.548943169,232.5400631,-0.761935155,0
486.3581719,-1.058533891,586.4213819,-0.772109174,278.533747,-1.64874934,203.6139601,0.089662,252.6485071,-0.841468052,267.1362586,-0.888654389,0
560.5535968,1.013368616,508.0628901,0.187570839,182.4152178,-0.142580526,240.4057463,-0.325745927,236.6373287,0.616681447,257.2602599,0.15410141,0
768.3037921,-0.051742162,482.5311035,0.73837819,193.1734388,0.34887574,240.7683471,-0.092394274,222.012166,0.024645949,245.5605893,0.312482937,0
629.2877008,-0.780267277,486.050298,-0.944041286,211.9910027,1.030647473,248.080252,0.898181341,237.867515,0.1811393,264.5541803,0.005152076,0
182.8825496,0.94230294,585.2958233,1.257699525,233.2789953,1.368304809,252.7149723,0.444703322,256.0355183,-0.233130592,293.065443,0.100570724,0
649.0393012,-2.584944741,520.820867,2.226261877,202.5826213,0.358577241,256.485606,0.026015127,252.5394385,-0.564869439,291.2893499,0.267641362,0
697.0299344,2.437000015,559.5753675,0.378189391,287.1498328,0.96505003,250.6584962,0.494736616,281.6792158,0.562236975,302.7484596,0.807984096,0
954.4527619,2.534938187,715.4931435,-2.730781825,197.3461609,0.578123805,223.0322063,0.54966192,287.4299737,0.754934806,316.032407,0.752782765,0
641.8169774,1.152617339,938.6686932,-1.562873506,279.1420386,-1.190096078,272.6640879,-0.180323525,225.6013851,0.352067672,279.4789902,0.523886345,0
695.4419515,0.622793442,624.7071236,-1.012012459,242.1801733,1.071077015,258.4242153,-0.468287089,232.721982,0.758309539,280.7559109,0.62589768,0
682.1314312,-0.296285109,582.9806463,-0.386428553,308.3920005,-0.959446728,254.4688285,0.12343668,237.5530676,0.650659844,262.4127826,0.390688314,0
674.5715316,-1.177829079,532.0080348,0.412169698,317.0090447,0.533656324,229.6940886,0.231307967,276.484868,-0.013971757,273.7836954,-0.156973147,0
680.087056,1.055626202,519.8861101,-0.98768034,306.0462929,1.009792042,246.8770249,-0.195218384,274.3325876,0.212682479,252.3232028,0.114066103,0
628.0823627,-0.160531601,560.9214456,-0.34440485,290.0454015,-0.785222684,205.2302479,-0.605344889,279.8679125,0.46861328,274.5489633,-0.113896617,0
798.8953044,-0.998308312,526.8832465,0.246045273,318.0404305,-0.247793147,194.8116995,-0.890973415,273.9241457,-0.862134101,272.3372277,-0.185251476,0
698.8903685,-1.740983189,525.5965782,0.90332441,300.262328,-0.63270373,212.7890595,-0.062056076,259.3046242,-0.196325889,272.9950411,-0.155515535,0
672.899083,-2.597278419,540.7145819,-2.70321813,289.7351158,1.528795646,270.2155293,0.039450705,254.1328281,-0.270620271,273.6399053,-0.043254715,0
395.5976977,-1.697719474,279.8185141,-0.447777031,221.9710149,0.349468191,274.2149402,-0.494836817,246.8404751,-0.15556734,271.0306637,0.023925599,0
461.009278,0.966500398,348.1762579,1.554653758,170.1029893,0.295984134,250.7079318,0.45664054,275.7530302,0.079069602,323.5578524,0.488741864,0
497.7854794,-0.364051866,282.8593258,-2.396437041,161.436505,1.059320492,260.6249134,-0.590779158,254.9773975,0.111192217,295.6207245,0.307698739,0
415.7332516,1.630285401,293.528943,-1.150428365,141.5693794,1.402859219,245.5619711,-0.46302211,242.3744327,0.224205935,288.4581469,0.545190571,0
481.3043962,0.719077707,240.9616376,-0.343758508,167.3964885,-0.67012635,242.3542976,-0.877757097,218.4120316,0.369786997,287.0299324,-0.162856224,0
404.9965859,-0.29582557,251.4975498,0.198405871,187.1777395,-0.008420439,237.2954786,0.523066844,186.3860666,0.345342003,266.5732669,-0.267456415,0
267.3148671,-0.364690357,156.1655329,-0.720061396,224.130476,1.711239671,277.0145033,-0.245376557,195.3620227,-0.596462739,266.1407892,-0.948416661,0
361.3481293,-1.960061592,138.7961864,-0.857718589,273.4062193,-0.768267114,271.2593795,0.097773518,187.5067923,0.078285506,214.4884903,0.236889162,0
300.9136046,1.363555256,281.2226632,1.252161742,262.7764908,-0.073645164,251.4233478,-0.287024224,177.937087,-0.082539441,232.36068,0.431130681,0
185.7287924,-0.372801581,165.9004231,0.914482413,211.7701103,0.316809203,225.5545856,-0.109295065,188.9596753,0.176375122,246.2603631,-0.341677595,0
238.5842671,-1.937575762,132.6493262,1.367516834,231.8174478,0.823083216,258.0675901,1.149559489,170.1404275,1.155686833,242.4638776,0.7203281,0
290.8346695,0.008704996,108.4188205,-0.460846827,238.1194928,0.202168653,239.6156392,0.52257458,155.0093881,-0.266754663,216.2727444,-0.26808819,0
391.0611073,1.376821861,264.7556879,0.9818642,198.521216,0.397672093,278.631338,0.525812804,176.8381253,-0.352708064,245.220648,0.181928121,0
483.7513958,-1.512961254,386.8562047,-1.230280425,403.0026373,-0.666909993,337.2015291,0.663088486,167.9711822,-0.732959494,248.2404606,-0.397278335,0
429.5858649,-2.661111744,378.3358499,-1.010142773,268.8306257,-0.486225857,347.0197838,0.991056191,190.2363995,0.145091164,245.7278009,-0.484407553,0
354.6973409,2.567812774,293.6492968,-0.644428901,312.1239596,-0.607800357,384.165704,0.052271002,236.8241375,0.18647436,279.261667,0.465815279,0
436.4852251,1.245208997,218.8169586,0.356156454,277.5784038,-0.348412706,364.5384671,-0.368701248,242.5144964,-0.183773385,287.0525595,-0.145896062,0
466.6185499,0.405819689,221.0979799,-0.593888738,289.1766521,0.246098839,373.4033458,-0.336185403,254.6301336,-0.447787608,298.7007651,-0.729479562,0
551.4858906,-0.62601854,248.1199613,-0.810729956,311.4443123,0.842481282,353.2774244,0.154700588,236.0176055,-0.140522185,279.7466357,0.239861581,0
470.9597829,-1.342850184,207.9461372,0.340328783,298.4675841,0.406911454,344.291564,-0.111444766,264.9552715,-0.252999266,287.1990858,0.289683722,0
552.45086,0.856791839,307.1995331,1.191439599,281.524129,-0.330066051,325.9382511,0.911269221,257.2661064,0.496756158,271.589376,0.671782087,0
559.6903287,-0.577915561,249.6969544,1.300349822,308.3175379,-0.913551961,315.5732726,0.660742322,294.4782783,0.141926356,256.4679731,-0.617449622,0
480.7248373,-1.784828517,299.5603045,-0.201305449,375.6881686,0.174033534,294.6109618,-0.055664291,281.3675546,0.236291756,290.0917572,-0.117213588,0
543.2604147,2.410263245,375.3175385,2.019725649,241.8938928,1.73432121,261.4465341,0.421574188,310.0573068,1.489123059,325.7296064,0.832926236,0
419.9839813,1.574314457,369.6867526,1.218376252,268.3282683,0.494162751,275.977095,1.277171649,291.108699,1.207633803,332.4323177,1.211692001,0
342.3664114,0.579105195,323.2024772,1.793310794,248.1309101,-0.243698445,277.1077113,-0.671125088,227.5438647,0.09574766,302.8436999,-0.057982116,0
370.3391672,-0.38963715,314.6873367,0.243500131,257.2008517,0.491721658,274.5424949,0.381380174,229.3202724,0.344642146,333.9228733,-0.314891567,0
351.116116,2.112386194,348.737888,-1.149359867,320.9680876,-1.190823495,268.4510114,-0.323846027,279.7570874,0.050426007,339.5422113,-0.050401109,0
250.6911317,1.112483235,373.3034024,-0.621689632,351.1979239,-0.409441336,287.760539,-0.683996078,255.1149378,0.306387339,331.7989451,-0.098314444,0
268.7307412,-0.63865642,282.4651605,-0.710034064,389.2191438,-0.99621077,269.794101,-0.155607005,244.1905875,-0.128982717,322.3524298,-0.138108191,0
366.7014746,2.31352519,272.0970125,-0.266328565,402.6573144,-0.534844118,258.6527137,-0.130327591,261.5594655,0.008834904,334.3091131,-0.129081001,0
703.3116111,1.25991509,291.0658784,0.019751347,314.4617477,0.298551849,245.913159,-0.645588584,207.854387,-0.033125119,297.9405063,-0.380279754,0
584.7770185,0.278762107,323.3989001,-1.476889822,321.3679451,-0.25675177,261.3879127,-0.435170465,223.5433733,-1.155323992,278.8400542,-0.978335041,0
573.4366717,-0.61244636,321.5411977,1.4185498,321.4836702,0.31079538,233.8597433,0.218912913,228.8422083,-0.342232246,283.9350961,-0.816970612,0
544.9523274,-1.503359191,362.339743,-1.943034438,422.2342003,-0.239632834,245.948728,0.853230713,267.7001689,-0.656687129,255.1064759,-0.874923809,0
541.7754073,0.613586792,368.3381067,-1.158962312,473.6038763,0.243431335,182.0464621,0.249971379,242.8960933,0.123068225,217.8063745,0.137416253,0
624.4674548,-0.038721864,394.5571856,1.673690788,568.4251548,0.854606749,211.3784323,0.483657025,241.3580367,0.504011429,215.0944762,-0.242068525,0
