Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,highalpha
52.75085902,501,910.3624394,0.324664377,1198.694903,-0.424390015,519.613252,0.428386156,552.6044311,0.617429287,915.7461438,0.774227307,3092.139188,0.865803948,XXXXXX,,603.5006651,514.2345286
52.85286117,502,962.740215,-1.896194409,1054.132841,-0.673227723,678.2704212,-0.748565666,502.1618858,0.064433371,829.8585579,0.5458409,2961.543859,0.948826335,XXXXXX,,,
52.95585918,503,595.1098354,2.18988132,788.3376627,0.22618549,588.3918692,-0.89043399,354.4268704,0.176610212,690.2287391,0.208396892,3003.173422,0.055284785,XXXXXX,,lowbeta,highbeta
53.05383158,504,1071.344191,1.330662024,673.0349457,1.203485355,511.1786109,1.136251433,391.0504309,1.004742175,662.3332632,0.948510184,2980.761409,1.011299074,OOOOOO,,418.779115,417.1622692
53.15682697,505,744.1968873,1.606246162,686.1813066,2.068508143,324.4915743,0.369747175,445.3241639,1.272271,706.5164017,0.994113488,2980.236806,0.514452266,OOOOOO,,,
53.25117445,506,522.4219264,0.033380888,437.4655106,-2.867816148,356.5167207,1.284414569,334.2326954,0.880498744,631.839554,0.58006696,2949.370061,0.124036788,OOOOOO,,lowgamma,highgamma
53.3574326,507,2090.633119,2.220770194,664.881675,3.019041248,420.841124,0.52069633,517.8857338,1.222532049,827.7670153,1.603995315,3034.657039,1.326111453,OOOOOO,,748.2032016,2711.622022
53.45956516,508,2803.611523,1.560458047,808.8032554,2.195325012,636.1799101,1.452825451,624.6063444,1.424159608,843.0834968,1.519743384,2838.195203,1.171068872,OOOOOO,,,
53.55774498,509,2265.911038,0.918992598,808.5026721,0.577437347,660.3021399,1.825201259,476.7277029,1.297859985,781.8156935,1.662242055,2248.803711,0.978439593,OOOOOO,,,
53.65974402,510,2257.369302,-0.230984987,744.9167744,1.373858468,403.5779254,0.277370939,428.8871269,-1.090807947,345.2824208,0.087755015,1603.606715,0.079114761,OOOOOO,,,
53.76273298,511,2204.258882,-1.16691247,776.734143,1.999927833,400.6803406,1.017245779,429.3126609,-0.538889389,355.4005225,-0.279563487,1593.961226,0.042152434,OOOOOO,,,
53.86069918,512,2257.816068,0.993181126,938.8808726,0.775552225,700.3952719,-1.219168013,775.6963607,-1.953769311,1382.334618,-1.862581863,2558.049605,-1.175896398,XXXXXX,,,
53.96365285,513,2137.991995,0.0597258,854.6569026,1.175614963,598.2870711,-1.302215688,542.8767115,-1.452246339,1011.991376,-2.052345275,2901.365377,-1.609894679,XXXXXX,,,
54.06569028,514,2005.587153,-0.997772397,937.3402221,-0.180068715,365.882911,0.535512211,500.9804517,-0.535577469,878.0063837,-1.706754763,2753.628452,-0.924687792,XXXXXX,,,
54.16432333,515,2277.31452,-1.986568835,913.703166,-1.507869804,413.6969706,-0.237957488,478.1450194,-0.550991843,803.3403296,-1.554063667,2912.294979,-0.899412197,XXXXXX,,,
54.26632977,516,1842.369535,0.126659054,875.4676509,0.71197468,535.2839414,1.493808349,380.6821243,0.750320644,679.2099225,-0.595049833,2868.103276,-0.188194237,XXXXXX,,,
54.3643012,517,888.2007672,0.202791564,595.2819785,-1.897507802,322.9568764,-0.505530663,465.1355902,-0.921258809,707.7085066,-0.714618526,2875.328792,-0.439001981,XXXXXX,,,
54.46728802,518,876.6032081,-0.440938614,902.1860693,-1.130699501,498.1577412,-1.226885884,433.9290458,-0.826182835,682.6794216,-0.782802145,2863.159513,-0.324287888,XXXXXX,,,
54.56787348,519,1135.178906,-0.600621597,846.4683892,-0.574575465,483.7207604,-0.92128524,347.9674098,-0.390286344,678.9586621,-0.212264716,2885.850229,-0.50948813,XXXXXX,,,
54.67004204,520,751.1352048,1.290657857,548.7602299,-0.158510558,336.9891423,-0.610339353,503.2288233,-1.948654482,722.0877105,-1.184313469,2721.448139,-0.976520171,XXXXXX,,,
54.77014184,521,1019.400041,0.443405936,689.0680789,1.756676007,622.1812241,1.467640022,732.5411487,1.031401293,706.1662822,-1.013356179,2411.598159,-0.78832351,XXXXXX,,,
54.87281632,522,2026.63766,-1.298151387,705.1739546,-0.029251185,430.6693395,0.124076791,386.449229,0.533838344,411.9226888,0.237801404,1700.427874,0.027836569,XXXXXX,,,
54.96697164,523,2095.714598,-2.246687643,690.8611353,0.551049401,465.3846071,-1.261444832,390.2217662,-0.347636236,434.4629655,-0.026859371,1720.58424,-0.285477338,XXXXXX,,,
55.07315016,524,1190.811814,-0.302228345,937.1739185,-0.891171415,564.6693164,0.201488422,615.2826284,0.322549631,809.556129,1.437669991,1990.408622,1.079228727,XXXXXX,,,
55.17173195,525,1402.291576,-1.244139764,992.8385829,-0.099809933,551.5723491,0.008110209,642.4250577,0.757086745,937.5355179,1.144034619,2927.065074,1.004572453,XXXXXX,,,
55.27414608,526,1458.855261,1.021819478,996.992268,0.405135085,400.9796613,0.258582466,599.0646793,0.698827303,753.4091126,1.09674513,2904.452786,0.727789605,XXXXXX,,,
55.37615275,527,1403.18986,0.124870533,977.4827537,-1.039258415,404.0304605,0.648120962,457.1699932,0.280566663,618.5749632,0.361722129,2975.436642,0.548413791,XXXXXX,,,
55.4741447,528,1376.338896,-0.847784867,898.8869612,-0.390731859,415.2967781,-0.233338658,401.2240677,0.111820469,527.1544684,0.94722257,2892.938545,0.655749076,XXXXXX,,,
55.57711887,529,1391.691117,1.383996581,913.9933274,0.266194573,371.3059862,0.562652959,382.2620395,1.111908118,532.3445269,0.209356482,2869.876802,0.021766322,XXXXXX,,,
55.67891574,530,1359.229143,0.469591036,925.0921912,-1.314629426,498.02256,-2.294310939,335.4980531,0.239829475,529.6678441,0.584460006,2855.187661,0.100592951,XXXXXX,,,
55.77710271,531,1348.686574,-0.98125175,1192.65891,-1.397753146,668.4546096,-1.627693021,364.1167758,-0.787639091,631.8799718,-0.68890745,2891.980983,-0.240529298,XXXXXX,,,
55.8800447,532,406.3543474,0.206051728,312.5031373,-0.31240237,405.0299642,0.596687302,341.5482595,0.411124214,611.6822742,0.839891349,2861.602245,0.659260697,XXXXXX,,,
55.97808123,533,244.2915212,-0.179157005,372.8929475,-0.342057205,343.8137735,0.296762006,302.1865989,0.777699325,656.0589168,1.277381643,2622.017827,1.103631811,OOOOOO,,,
56.08103347,534,121.9623313,0.220070878,305.8473522,-0.259200639,160.6410578,0.869403488,319.1216603,-0.761001728,599.1930261,0.381956014,1897.799037,0.15809386,OOOOOO,,,
56.18352461,535,121.3929463,-0.720500798,306.3534072,0.36997967,161.0086121,1.497085976,318.7276845,-0.178882595,599.8156163,0.095652376,1897.78274,0.157525004,OOOOOO,,,
56.28167701,536,333.0648739,1.462864892,314.3192662,1.421650738,234.761275,1.855474259,429.5507418,0.093994373,623.1877677,-0.156573549,1908.817385,-0.108773175,OOOOOO,,,
56.38365746,537,571.7581889,-1.206783882,421.8732795,1.281865105,765.1794492,-0.43810113,629.1512403,-1.966639145,981.98856,-1.128694441,2995.990513,-1.176097873,OOOOOO,,,
56.48564339,538,693.5629951,-1.947821694,632.7248928,1.536330357,495.4298436,0.265123484,505.5066966,-0.85050552,853.1448756,-1.325175054,3021.516883,-1.142284962,OOOOOO,,,
56.58465552,539,557.3561297,0.865777592,782.5976657,-0.177469474,448.3239017,-0.883993914,421.7823617,-1.087618086,798.0414911,-1.298016747,2997.965678,-0.865008749,OOOOOO,,,
56.68659234,540,500.6319366,-0.147909286,806.5207731,0.362325554,423.2282551,-0.147769354,350.6107738,-0.712220721,734.7936819,-0.408087048,2995.508804,-0.139753603,OOOOOO,,,
56.78538942,541,556.8997087,-1.081968471,808.0492471,-1.072150909,421.823103,0.4261025,330.588419,0.16010289,726.002756,-1.174417761,2925.059672,-0.820895443,OOOOOO,,,
56.88758039,542,509.795947,-1.956518783,810.9511173,-0.366108252,429.7091277,-0.240724906,328.8756382,0.133942509,686.5531477,-0.973646009,2904.450773,-0.41220046,OOOOOO,,,
56.9900775,543,434.8499365,0.218339709,822.3022582,0.253076603,424.3511399,-0.848606901,336.7689062,0.769264425,661.1001602,-0.217267695,2905.55037,0.16115292,OOOOOO,,,
57.08854771,544,820.4518495,2.55659036,850.0877189,-1.301351995,508.0834342,0.285069054,385.2458963,-1.639483825,682.7104464,-1.616174371,2860.454809,-1.119157653,OOOOOO,,,
57.1905694,545,641.5904162,1.561177001,759.6267363,-0.736452336,508.3861958,-0.4669692,309.3230587,-1.504673435,647.2375112,-1.308157404,2578.000369,-1.153502682,OOOOOO,,,
57.29254222,546,397.9792724,0.405030181,434.1001397,-0.509301958,558.9176137,-2.054735755,738.8975885,-2.033546323,924.3709164,-2.073462948,1753.275461,-0.882036067,OOOOOO,,,
57.39152241,547,454.644697,2.215723978,273.7811346,0.650597007,368.5281385,0.33334186,185.3902957,0.343405128,458.2038525,0.473102298,1786.559634,0.240454276,OOOOOO,,,
57.49347925,548,428.1652043,0.898087083,272.1677982,0.782905713,389.9791475,0.892348554,219.2410776,0.872498409,472.9556028,0.778419826,1804.58439,0.276335438,OOOOOO,,,
57.59198785,549,545.7538085,0.724540862,523.2199688,0.506874289,461.4419158,0.545468973,569.2726874,0.871029228,798.477951,1.325711274,2919.443483,1.007182306,OOOOOO,,,
57.69395113,550,555.6882012,0.293580855,521.1872862,0.568122694,397.2426418,1.253609774,524.2925477,0.817102983,899.9728834,1.229703898,3135.930742,0.809559356,OOOOOO,,,
57.79647326,551,376.5827988,-0.272439209,349.0890169,0.819010862,355.7713586,0.842995085,351.3411823,0.799338899,778.5636784,1.080561008,3020.411359,1.015175802,OOOOOO,,,
57.89542222,552,997.5169829,1.580046075,1038.416927,1.787241643,565.1592609,2.251938712,390.8171086,1.433290293,691.150673,1.359575481,3002.515397,1.418931298,OOOOOO,,,
57.98378992,553,376.6337678,0.851974965,587.0018248,0.225503474,471.1043601,1.493593926,321.6355755,0.348237205,700.0428278,0.844889583,2964.508336,0.748543843,OOOOOO,,,
