Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,highalpha
53.12613535,501,508.3033225,1.028599401,707.2935612,0.327942149,383.9709876,0.07628687,621.1845794,0.818336153,1058.531167,0.68495677,3099.295785,0.715728975,OOOOOO,,525.4338761,441.1738042
53.22812152,502,258.4765363,0.098975294,379.4207641,0.676647657,382.9462012,0.493260412,453.754571,0.7486182,922.9704864,0.614462845,2998.25922,0.971806927,OOOOOO,,,
53.32663679,503,474.491016,1.360221036,290.883881,1.275370876,263.7589159,0.896829689,324.4844797,0.691380325,722.7986701,0.218464934,2961.521537,-0.011956784,OOOOOO,,lowbeta,highbeta
53.42910767,504,651.2245305,-1.358976682,572.5284342,-1.648656675,330.0377887,-1.374147002,343.9041408,-0.007929809,716.5017406,-0.091546746,2956.734676,0.204925004,OOOOOO,,409.9080693,425.0089458
53.52347374,505,647.0078446,-1.477724696,725.1255459,-1.445755624,430.1171307,-1.116458371,374.8028265,-0.53351936,686.9501171,-0.10162322,2949.530787,0.028628424,OOOOOO,,,
53.62273574,506,456.9569204,-1.264945523,752.046028,-1.160146474,543.3413815,-0.985656445,326.3917453,-0.259131993,737.7052173,-0.464774161,2974.647724,-0.328664035,OOOOOO,,lowgamma,highgamma
53.7326386,507,497.4934985,0.357880557,393.055834,-0.39827213,299.9217819,-0.029604684,379.2296736,0.586120135,781.550418,1.149708597,3003.260383,0.970883605,OOOOOO,,829.1003301,2806.246792
53.83105302,508,441.6395059,2.546818897,372.6738093,-1.343113104,465.7202064,0.03258938,449.2719807,1.067288039,763.3191346,1.274970679,2759.903045,0.880675979,OOOOOO,,,
53.9330411,509,670.4885531,2.026543877,602.9647164,-1.153574091,498.0087902,1.50568068,658.871558,0.399210693,1538.776243,1.316510779,2470.193557,0.765374095,OOOOOO,,,
54.03504801,510,1130.216057,1.393637586,517.6569951,-1.069973374,502.1482808,0.626373811,220.1514809,-0.374656639,419.0401719,0.547495242,1773.889677,-0.162588956,OOOOOO,,,
54.13402843,511,1116.053456,0.437932066,520.1375707,-0.398227169,498.1684175,-0.002334415,233.7867325,-0.203636407,423.7550481,-0.17946928,1775.989505,0.175379048,OOOOOO,,,
54.23597383,512,1112.12854,-0.719423833,738.8741436,-1.850383067,613.7554558,-0.871663627,600.8857272,-1.944573422,885.9333476,-2.163693881,2926.330369,-1.638568833,OOOOOO,,,
54.33446193,513,1267.767568,-1.768324183,623.8851667,-0.941366624,537.8463821,0.092680694,424.7922781,-1.41005589,742.9123945,-1.066414713,2897.747466,-1.138849525,OOOOOO,,,
54.43681049,514,1367.625656,1.177304013,1004.007236,0.231159093,695.3053685,0.844111132,410.3479423,0.700399294,766.9578416,-0.726785566,2863.607892,-0.595520469,OOOOOO,,,
54.53893089,515,1421.330013,1.841196733,1272.27382,2.473810296,634.7629245,0.301062844,436.7744598,1.357821771,757.7216509,-1.46994599,2966.258426,-1.226458321,XXXXXX,,,
54.63695717,516,1037.147388,1.306636292,1098.767135,2.810350382,553.974875,0.749567597,352.3534057,1.30616572,560.6455274,0.022247612,2837.039198,0.078291931,XXXXXX,,,
54.73995447,517,1259.249265,0.390441298,1091.964694,-0.583196011,634.3057714,2.481301918,353.2826138,0.965180748,558.7301807,0.66990366,2838.92908,0.2509993,XXXXXX,,,
54.8425684,518,723.3779634,-0.803315122,718.9387868,-1.681429755,305.6337612,-0.425903411,308.6309792,-0.331099363,572.6766603,-0.636863979,2857.011531,-0.115898941,XXXXXX,,,
54.94054532,519,1758.013699,-0.935328106,1022.599638,-0.533674187,512.6230575,-2.050235278,703.5487842,-1.206179668,849.4999891,-1.111570535,2938.729056,-0.825619789,XXXXXX,,,
55.0396471,520,1862.880907,-1.229537338,943.8161275,0.412107835,702.6385529,-0.972911342,581.6360851,-1.257405895,722.5505818,-1.1163139,2606.928132,-0.645258079,XXXXXX,,,
55.14153218,521,1525.79512,-2.169880472,844.9017043,-0.98800901,685.8987098,-0.696674181,840.1937229,-1.001549565,1515.595143,-2.27114148,2010.280043,-1.467030922,XXXXXX,,,
55.24349642,522,1106.081717,-0.146281866,849.5667459,-0.017702297,600.791217,-0.777685354,480.8659127,-0.213080631,494.8908867,-0.251709455,1708.300331,-0.377803182,XXXXXX,,,
55.34549212,523,1131.580864,-1.148580844,914.7892964,0.698003263,591.922105,1.069094133,494.2828411,-0.189521631,498.8076661,0.631166571,1735.60022,-0.005829313,XXXXXX,,,
55.44445968,524,1192.54779,-1.835841272,1014.442839,1.048274077,822.9145798,0.229491352,694.4226666,0.120465149,900.7955212,1.148617499,2977.365765,1.11978774,XXXXXX,,,
