Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,highalpha
52.46408248,501,417.9689157,0.664737847,625.9040104,-0.494124832,460.3303101,0.900943366,372.3465096,0.466745121,684.6086109,1.041745087,1936.859166,1.128766459,OOOOOO,,574.8292217,510.6567145
52.56645417,502,348.7457921,-0.113581872,698.4719347,-0.429275917,412.0166503,-0.298995806,325.9471485,0.304167997,452.9973161,0.856276545,1065.957192,0.788473427,OOOOOO,,,
52.66185951,503,410.4717778,0.397975367,609.7365494,-0.007609657,541.1420388,-0.514995771,244.7857682,0.280457434,297.985905,0.988144736,458.7189706,1.004313921,OOOOOO,,lowbeta,highbeta
52.76746011,504,246.8944699,-1.383284111,339.3452309,-0.135827908,248.1534178,0.591686505,305.6885434,0.737111777,516.2938109,1.023781012,1224.805308,0.963182702,OOOOOO,,410.3811437,371.0124075
52.86080647,505,309.6640907,0.018316095,467.3539311,-0.691491747,208.6730512,-0.154400719,241.3141575,0.617710984,434.6572435,0.956070831,1334.761119,1.151577695,OOOOOO,,,
52.97138476,506,348.7247541,-0.108210019,339.7983594,-0.387806116,174.8508472,-0.413306394,217.2743433,0.107004404,360.9921153,0.973416553,1403.293198,1.109431144,OOOOOO,,lowgamma,highgamma
53.07040262,507,250.4193466,-1.407719936,303.759972,-0.840261196,222.0518253,-1.285524315,214.7595321,-1.485962423,295.0270661,-1.327694226,1286.015061,-0.99419335,OOOOOO,,495.2920029,1628.554944
53.172858,508,338.3952313,-1.855679113,392.6095213,-0.611145247,306.5984269,-2.604176986,318.9144687,-1.604902992,500.6130466,-1.802892158,1601.450115,-1.463946736,OOOOOO,,,
53.26072955,509,202.4264596,-1.282776828,315.98323,1.416112938,179.4651584,2.256256159,316.5795592,-0.541142513,464.9888702,-2.015919241,1746.777646,-1.519425692,OOOOOO,,,
53.37336731,510,264.3053668,-2.04902838,319.0162572,1.556462584,268.6631368,-2.399715174,284.1487023,-1.603517193,420.3423933,-1.373357167,1822.153275,-1.369307824,OOOOOO,,,
53.4757638,511,329.3302412,0.590468242,370.1503857,-2.351145538,279.9016797,-1.351973655,300.4575059,-1.578581545,407.538244,-1.013018787,1748.553326,-0.765501468,OOOOOO,,,
53.57352948,512,884.0951509,2.326842053,325.3044823,-1.097090387,400.7402483,1.65941058,406.8726052,0.947726635,518.1933151,-1.433297308,1863.175914,-0.946486949,OOOOOO,,,
53.67633176,513,560.0763242,1.801286715,206.4699664,-0.929069782,668.2970285,0.876071311,384.9831908,-1.0345176,659.6123198,-2.115273447,2263.089673,-1.917355008,OOOOOO,,,
53.77631068,514,433.7195284,0.861116516,392.8180988,2.415367628,626.0776264,0.019335232,445.433107,-0.610848547,732.639643,-2.366044183,2414.834114,-2.115539328,OOOOOO,,,
53.87657046,515,619.1078394,-0.429226692,468.4730947,2.227559237,680.4329209,0.734676744,479.979918,-2.455229885,593.6312275,-1.739836748,2129.06063,-1.798974008,OOOOOO,,,
53.97731853,516,563.3780769,2.061985287,432.5928448,0.174357707,497.2232743,0.4123305,442.4589734,-1.873324017,665.3879472,-2.201944387,1602.38116,-2.191906249,OOOOOO,,,
54.07786393,517,558.8787764,0.998728137,414.6131502,0.465077883,527.1690153,0.941650244,251.4409675,0.812356724,308.8823572,-0.12651188,600.9181588,-0.734530744,OOOOOO,,,
54.17984939,518,325.0621169,-0.018905749,369.8007725,-0.355777874,607.4464093,0.367699895,289.6684639,0.118061153,480.1697246,-1.59987028,1049.339342,-1.570648653,OOOOOO,,,
54.28291368,519,493.950419,-2.108997466,458.9980639,-1.636441871,475.0750104,1.035624665,336.2611576,-1.423563071,471.3205193,-1.47959725,1330.484442,-1.672717524,OOOOOO,,,
54.3772707,520,337.1861566,-2.038979376,398.8989813,-0.812623842,475.5925293,0.285607119,347.7548988,-1.343644426,456.8846868,-1.126197541,1408.497128,-1.473147727,OOOOOO,,,
54.47648573,521,454.0044443,2.318409263,399.1454177,1.218559062,510.6939792,0.775726991,354.3128376,2.447824541,421.5003312,0.778867294,1309.417184,0.370387502,OOOOOO,,,
54.58181667,522,580.4113109,-0.569815293,560.694113,-0.83868928,424.4511312,-0.717429197,292.9338208,-0.294924366,371.9091984,0.375636586,1386.418296,0.598848299,OOOOOO,,,
54.68382478,523,365.3058168,-0.953276388,465.1718757,-0.552541971,254.8175435,0.368712995,299.6045416,0.360103114,423.7044203,0.564942927,1620.927421,0.69317456,OOOOOO,,,
54.77721763,524,381.8790693,-0.720097385,558.7782845,-0.198333405,369.9936337,-0.742257305,325.6284921,-0.087282376,386.8920784,0.840032296,1699.7815,1.130361477,OOOOOO,,,
54.8845005,525,320.6189059,-0.624924921,338.2287223,-0.000595758,315.6208201,-0.371708168,249.5833953,0.32651945,368.806123,0.945101935,1683.326601,0.99675188,OOOOOO,,,
54.98675728,526,395.5207504,-1.23673874,266.6158186,-1.11866365,393.1672795,-0.207591082,276.7822553,0.323899398,335.8488109,1.016491104,1646.218809,0.791201509,OOOOOO,,,
55.089329,527,332.8892288,-1.383564257,253.2342261,-1.079651064,169.7678136,1.411239054,261.9700456,0.344202032,457.2274163,0.959074506,1935.213113,1.409672413,OOOOOO,,,
55.18773746,528,487.2150152,0.399790606,451.8558644,0.2330565,285.1391272,0.327973736,430.8162186,0.835596559,720.1576406,0.970681491,2345.286712,1.205248063,OOOOOO,,,
55.29026604,529,488.2232329,0.201564217,356.2222348,0.656571921,322.2646193,0.292476219,426.8631657,0.84587278,680.2768723,0.97164337,2223.094572,1.166475093,OOOOOO,,,
55.38823199,530,353.1542717,-0.706630335,297.1340605,-0.178947379,316.0179219,0.61131009,404.2918068,0.492447856,643.3118852,1.035534303,1825.730546,1.135497965,OOOOOO,,,
55.49073291,531,283.4934551,1.362321524,341.9062162,-0.678793403,208.0733545,-0.569917461,294.3316931,-0.018717019,305.119959,0.837717738,746.3440238,0.861717912,OOOOOO,,,
55.59335589,532,547.9533952,0.759547346,285.5438662,0.455507311,238.8385867,0.325975611,314.0064393,0.774421602,478.094289,1.065420801,948.2700983,1.353081016,OOOOOO,,,
55.69134736,533,711.1252923,-0.06637507,259.8897654,0.230665867,293.1311049,-0.178803127,361.6470352,0.643278475,487.5018847,0.91312754,1376.45295,1.288194859,OOOOOO,,,
