Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus
22.876271963119507,201,470.57814460241696,1.4691716239456285,438.52485637000547,-0.47999990414681654,153.31043207779527,-0.7663217353339129,197.20792869313848,0.08873527766432031,121.81641426957388,0.5942596515757147,138.94823579397743,0.1058480120305554,OOOOOO
22.977939128875732,202,476.38694812616916,0.4743794918179143,460.29118853980236,0.14483586107243132,153.2046734247719,-0.74388373603715,194.52362187275656,-0.4936854333027346,121.02872175210764,-0.6297627308784137,137.75035383930307,-0.5676106596047736,OOOOOO
23.067646026611328,203,463.63202416428584,-0.42397167477981723,479.0789161242842,-1.5012984719162283,240.32304267552072,-0.7377272807702009,189.47641365285864,-0.43140371709945796,110.15498477824104,-1.0368619611776138,135.51884706314485,-0.395276808394335,OOOOOO
23.16869020462036,204,488.3648100631349,1.7787821244466562,419.37436612822034,-1.2745436680568858,264.56317180602036,-1.5331297526833059,193.44107343930048,-0.6775599126245856,117.40623509672122,-0.21347834478118644,134.27653567535094,0.008222149298414916,OOOOOO
23.27598547935486,205,846.9572356476133,0.7577120283907087,433.2871360423155,0.06891537804524361,441.0625845231556,1.6468567136500423,222.56649271117777,0.7779991421483522,216.02544331168892,2.012640329957819,199.83362644164967,0.5345265969654489,OOOOOO
23.376342296600342,206,522.0430685908473,-1.164419681119589,458.47970344448544,0.11232073070719044,291.18561440819815,-0.2897549369868131,217.5075606551109,0.11116093247613515,163.65601953583518,0.47547844963846425,180.43698130100756,0.50950489507469,OOOOOO
23.482847929000854,207,964.1246314899075,1.7851539356579733,1077.1987835420643,2.0841450034616145,704.0533925317029,2.264742315976864,277.4802228181073,0.8971161456200065,518.145311093419,0.6551992191836069,418.8500149307658,0.5455594006834087,OOOOOO
23.58364725112915,208,1115.7142742001038,1.575435741744777,1045.091376999325,2.2799758255881257,586.8925499794457,2.114848623731671,420.14306930220476,1.8985511903243393,538.2482568360276,1.3872888326096888,454.82907624954095,1.1727140911563594,OOOOOO
23.683178424835205,209,733.6321464720061,1.186560446027602,746.269298986224,0.5189406470234972,626.1549889072012,0.8273085866435459,406.5752072340013,2.2125844493041575,437.1734225310602,0.342808175532316,389.29491748840366,0.16223566320073715,OOOOOO
23.77596116065979,210,570.6104783902986,2.178192871997246,895.151050697251,1.668750943929731,618.880604633085,2.2387358561790167,413.82286738284466,2.336316163009743,447.7883927923001,0.18139253694926377,417.4498987457384,0.727869265946885,OOOOOO
23.876463413238525,211,896.6438022416498,2.14903523067305,961.8202500250908,1.9584512058592376,468.8121216274911,1.6744248556706443,362.19119396328074,1.7545129809777755,418.404498650311,0.34459285635107045,377.1688400076648,0.7225777944511461,OOOOOO
23.975747108459473,212,1186.8392028634594,1.9065867255134032,900.659984153247,2.256328171543811,666.8524014483298,1.9636313323283836,408.8795202941584,2.062826321032892,434.71105282323043,0.7127902578873323,382.6638175668761,0.5209524422031186,OOOOOO
24.08641028404236,213,1033.956385948127,1.590501385634347,629.6789034561964,1.886848531853517,625.782447349121,1.7985599978793492,345.5363441440226,1.3036022756941488,413.8165144801736,-0.4061950666700598,383.1484015870886,-0.18341498398296982,OOOOOO
